USERID,BEGIN_TIME,STARTLONGITUDE,STARTLATITUDE,DURATION
3851,20140814191144,116.033320,39.124860,32
3822,20140814190200,114.975280,38.753330,14
3822,20140819101535,114.987650,38.743290,14
3824,20140816180757,114.880700,38.691870,11
4565,20140818183809,115.492546,38.867870,1
4565,20140820185939,115.465800,38.852870,38
4567,20140824105427,114.682780,39.310550,21
4269,20140814100031,115.473840,38.845000,13
4267,20140811124320,115.494100,38.863650,33
4273,20140814141219,115.812225,38.866390,10
4264,20140811132204,115.496010,38.841680,33
4286,20140812163538,115.762780,38.684444,23
4287,20140811105951,115.746210,38.681170,30
4207,20140823190242,116.090670,38.996610,23
8810,20140818175406,115.533260,38.830410,11
8811,20140811133356,115.868890,38.604168,23
8811,20140821165652,115.182510,39.129593,34
8814,20140811142541,115.812225,38.866390,35
8814,20140824110243,115.806100,38.834200,20
8815,20140814104023,115.454544,38.896810,1
8815,20140815131913,115.444050,38.859260,16
7489,20140813184956,115.400000,38.874200,23
7489,20140814175633,115.400000,38.874200,30
7490,20140811165105,115.460785,38.806390,33
7492,20140815184954,115.466960,38.885530,13
7492,20140818100926,115.468710,38.867870,11
7492,20140820144445,115.491860,38.846817,34
7497,20140811113154,115.460720,38.845780,10
7497,20140815131754,115.460720,38.845780,10
7498,20140811170620,115.485360,38.903420,5
7498,20140812130229,115.444800,38.882800,3
7498,20140819165719,115.381850,38.834840,40
7502,20140814101304,115.466270,38.812340,10
7502,20140817193421,115.489420,38.862667,12
7502,20140818140020,115.466270,38.812340,9
5842,20140817191122,115.498090,38.887200,19
5845,20140817180503,115.474340,38.890070,17
5846,20140812124416,115.491940,38.837776,5
5855,20140818172655,115.491860,38.846817,29
5855,20140822162202,115.486590,38.846367,22
5857,20140813100335,115.461790,38.872110,37
5859,20140824163307,115.474360,39.340920,26
9567,20140818173518,115.474340,38.890070,5
9568,20140814135643,114.991450,38.495700,23
9569,20140812114538,115.443440,38.865100,2
9569,20140815153000,115.443440,38.865100,22
9571,20140815102311,114.761600,38.626630,8
9571,20140817145121,115.524050,38.890244,12
9608,20140813165853,115.535120,38.861240,1
9614,20140820130748,115.609170,38.883190,34
3537,20140815143441,115.466950,38.885532,7
3537,20140816114028,115.466950,38.885532,17
2831,20140813154536,116.023140,39.104218,12
5202,20140816175955,115.780130,38.690020,2
5202,20140819180345,115.780130,38.690020,18
1455,20140818184024,116.132700,39.002250,37
3965,20140811170846,116.033320,39.124860,14
3965,20140812151855,115.426400,39.024700,9
6758,20140817174433,115.473840,38.845000,14
8498,20140817162744,115.480560,38.875890,22
8499,20140820115931,115.168180,38.709630,34
5159,20140814125339,115.444050,38.859260,29
3525,20140815112307,115.474760,38.874035,38
3527,20140814191003,116.107590,38.982056,6
4010,20140823145100,115.931500,38.916850,23
4012,20140815102923,115.507225,38.837223,5
2584,20140824154745,115.444030,38.871128,36
337,20140812122740,116.037920,39.133220,31
7141,20140819173829,115.477790,38.862610,34
8602,20140813141512,115.533050,38.882700,2
9494,20140815121836,115.465910,38.852830,2
9494,20140817112335,115.507240,38.851050,31
9495,20140813155020,115.476500,38.856533,7
9495,20140820170206,115.474800,38.860725,8
9487,20140815121441,115.456360,38.858550,25
9489,20140819142202,114.710280,38.616390,30
550,20140811144727,115.524050,38.890244,2
550,20140812163430,115.524050,38.890244,2
550,20140816155041,115.524050,38.890244,1
550,20140823121944,115.524050,38.890244,18
552,20140814143959,114.995056,38.513077,8
552,20140816153122,114.995056,38.513077,5
552,20140818153733,114.995056,38.513077,10
552,20140820123331,114.995056,38.513077,13
552,20140824104955,114.995056,38.513077,25
552,20140824133532,114.998190,38.516320,22
695,20140815104438,115.427820,38.863945,6
695,20140815114915,115.458600,38.891510,10
638,20140815145428,115.165000,39.428610,10
714,20140815120810,116.022790,39.124134,27
640,20140815130800,116.206345,39.050560,35
782,20140817155358,115.474800,38.860725,14
782,20140818184439,115.474800,38.860725,7
853,20140813183839,116.093180,38.987774,8
853,20140823165000,116.105100,38.993700,22
855,20140813174912,115.412010,38.504010,6
3833,20140816191420,115.758490,38.695920,18
3833,20140820190833,115.669820,38.664570,25
3834,20140815170029,115.461790,38.872110,32
3834,20140817103741,115.473840,38.845000,17
3836,20140812102807,115.498400,38.868520,36
3837,20140815170555,115.410420,38.880490,1
3837,20140822164446,115.436900,38.886130,38
3839,20140814162704,115.468190,38.896760,6
3714,20140816161006,115.036390,38.411950,24
3715,20140811161706,115.456780,38.876540,24
3849,20140813165242,116.032130,39.107070,6
3849,20140813192000,116.033320,39.124860,3
3723,20140824170756,115.385956,38.860718,22
3724,20140815172858,115.495834,38.890835,1
3850,20140814101902,115.161450,38.698070,10
5116,20140814144614,115.214950,38.889980,26
2581,20140821123648,116.032104,39.107105,28
9619,20140813110627,116.062775,39.403330,33
9620,20140814124556,114.964010,38.747700,5
9515,20140814161401,115.362220,38.671110,8
9520,20140817164943,115.484440,38.854717,5
2418,20140814192853,115.926160,38.924130,14
2418,20140816124536,115.929570,38.926810,6
1045,20140815153922,114.975280,38.753330,37
1046,20140821161100,115.474770,38.874035,2
1046,20140822133612,115.454720,38.865000,11
1048,20140819111848,115.474800,38.860725,38
1049,20140815120500,115.516000,38.812500,37
8804,20140813152412,115.912000,39.305000,22
8808,20140813120106,115.926160,38.924130,9
8808,20140821142359,115.926160,38.924130,11
8810,20140812170921,115.537900,38.839500,13
8810,20140821141950,115.532720,38.846070,8
8810,20140823163802,115.532720,38.846070,33
8810,20140824144504,115.533260,38.830410,17
8812,20140815120447,115.918800,38.932800,26
8814,20140812135020,115.812225,38.866390,12
9572,20140817130638,115.527220,38.860558,19
9608,20140814133817,115.221950,38.747780,11
9611,20140816151159,115.456360,38.858550,5
9613,20140814153020,115.126100,38.851090,24
3537,20140815135745,115.465140,38.883880,12
3502,20140816105430,115.643810,39.014640,8
3502,20140819163118,115.643810,39.014640,40
3503,20140818113359,115.363480,38.942326,38
3505,20140819153831,115.481880,39.355500,34
1690,20140813162918,115.636370,39.019120,8
1556,20140819110513,115.465200,38.772743,4
1558,20140817143227,115.456665,38.852787,1
1558,20140820192956,115.456665,38.852787,18
1558,20140823123945,115.406100,38.820374,25
1560,20140812115211,115.449190,38.869780,25
1560,20140813145850,115.502010,38.860996,12
1560,20140813160339,115.502010,38.860996,13
1561,20140818100156,116.023140,39.104218,32
1955,20140824172702,115.450030,38.898293,21
2005,20140815174020,115.444440,38.456390,36
5697,20140812195129,114.681110,39.342220,33
5699,20140811155437,115.452720,38.888570,23
5699,20140821165208,115.458600,38.891510,26
5701,20140813131430,115.489105,38.889362,34
5703,20140817150206,115.748985,39.195602,17
5633,20140812124121,114.819470,38.622380,24
8153,20140814150450,115.492200,38.858310,12
8154,20140811174612,115.290440,38.829575,25
8155,20140820103641,115.636370,39.019120,14
8156,20140812130141,115.474800,38.860725,34
8092,20140813110324,115.461790,38.872110,7
1054,20140811181523,115.443440,38.865097,1
1054,20140816145608,115.436400,38.868850,11
1054,20140822144516,115.449190,38.869780,28
8804,20140812160956,114.695300,39.352500,29
8805,20140824132119,114.855330,38.692110,27
9517,20140814165323,115.511400,38.857890,40
9520,20140817100420,114.998190,38.516320,5
9522,20140820105325,115.474800,38.860725,25
9524,20140812110656,115.535120,38.861240,5
9620,20140811181124,114.975975,38.746124,33
9594,20140812122305,115.258610,38.383060,34
9595,20140815181218,115.325690,38.428684,4
9595,20140817164927,115.325690,38.428684,6
9596,20140820101546,115.140970,38.711790,38
9597,20140816182748,115.748985,39.195602,33
9600,20140813164728,115.010956,38.507460,11
9600,20140814155342,114.970280,38.442500,11
9600,20140818152500,115.259995,38.771667,2
9560,20140813184441,115.161500,38.698100,10
9561,20140818171640,115.320560,38.416110,8
9563,20140817130212,115.045000,38.633750,14
9566,20140813155257,116.023140,39.104218,11
9567,20140824124742,115.650010,39.020294,22
9568,20140814175011,114.868850,38.513930,9
9568,20140817192406,114.930870,38.510070,11
9568,20140819120624,115.011780,38.499870,34
9569,20140812185923,115.452980,38.874058,14
9569,20140815124514,115.443440,38.865100,38
9571,20140816161834,115.524050,38.890244,10
9608,20140813102124,115.535120,38.861240,13
9610,20140821141257,115.308540,38.652200,21
2055,20140814183629,115.418100,38.862100,40
2057,20140824155156,115.327450,38.949883,22
2099,20140818100712,114.823960,38.716870,22
2050,20140817174941,115.466950,38.885532,10
2050,20140821105615,115.485275,38.858055,2
2051,20140820170513,115.461790,38.872110,31
2376,20140816112415,115.466270,38.812340,7
2376,20140820104700,115.466270,38.812340,12
2377,20140813120152,115.490370,38.881010,29
2379,20140818171226,114.698450,39.346470,12
2456,20140811182447,115.364650,38.820730,4
2386,20140823190519,116.032104,39.107105,26
2457,20140811120113,115.933470,38.931038,35
2449,20140814103228,115.461945,38.858334,10
2451,20140822191705,114.969100,38.759970,27
2459,20140817110418,115.490370,38.881010,24
2460,20140814160851,115.524050,38.890244,9
2460,20140815151558,115.524050,38.890244,11
2460,20140819135150,115.524050,38.890244,9
4995,20140817111036,115.472970,38.855860,19
4996,20140813130950,115.474160,38.881943,5
4999,20140811125459,114.855330,38.692110,24
5006,20140820100428,115.496530,38.875850,4
5008,20140823183716,115.128110,38.709920,21
5010,20140821190025,115.564430,39.355900,35
6794,20140816140609,115.650010,39.020300,37
6795,20140824163800,115.160000,38.881400,22
6796,20140814122653,115.478800,38.768784,24
6796,20140815164529,115.785220,38.855620,7
6796,20140817180403,115.320770,38.381720,13
6796,20140819152653,115.233000,38.670900,11
6796,20140823181352,115.489440,38.788055,27
6798,20140817174804,115.490135,38.766407,34
8633,20140822185714,115.480316,38.828710,18
8636,20140812100254,116.097370,38.977340,30
8666,20140811130345,116.107605,38.982033,12
8666,20140815174856,116.068010,38.974100,39
8637,20140812161406,115.352610,38.998340,2
8637,20140818193030,115.352610,38.998340,6
8637,20140822164547,115.343890,38.997780,25
8638,20140814154337,114.552000,38.933460,40
8642,20140821111043,116.100840,39.000553,32
8642,20140823112027,116.092500,38.979443,17
8645,20140818164933,116.037920,39.133220,12
8652,20140813185350,115.842720,38.970740,37
8886,20140814103427,116.079445,39.268890,37
8890,20140817161451,115.407970,39.220210,33
8891,20140811153004,116.093180,38.987774,1
8891,20140812115502,116.093180,38.987774,2
8891,20140814105504,116.093180,38.987774,8
8891,20140816144455,116.093180,38.987774,6
8891,20140818155758,116.093180,38.987774,2
8892,20140815154849,115.454170,38.881390,17
8895,20140817142740,116.114640,38.995674,30
8896,20140815175032,116.068010,38.974100,18
3443,20140823121148,116.097370,38.977340,24
3444,20140814171441,115.930810,38.916590,18
3447,20140814114528,115.461790,38.872110,3
3447,20140821115645,115.452980,38.874058,5
3451,20140814155034,115.523800,38.870710,23
3451,20140824150414,115.483955,38.869194,23
3452,20140815112625,115.465800,38.852870,2
3455,20140813190435,115.527220,38.860558,8
6702,20140817130643,115.486780,38.844566,36
6704,20140811183838,115.144400,38.706100,24
6705,20140814120621,115.610000,38.994580,18
6892,20140824133518,115.010956,38.507460,26
608,20140815191418,114.181870,38.852550,30
609,20140811121100,115.498400,38.868520,37
343,20140815142942,115.762780,38.684444,3
8417,20140823115405,115.773250,38.675400,23
3656,20140814125144,115.656944,39.026390,32
8423,20140812144741,115.322500,38.289170,32
7886,20140822111546,115.158580,38.706480,25
7886,20140824170055,115.144400,38.706250,21
7887,20140822100848,115.326600,38.423500,22
3371,20140814153533,115.326584,38.423390,6
3269,20140816104632,115.637390,39.011734,34
8113,20140816151635,115.449100,38.826790,38
9863,20140824144901,115.991180,39.354500,37
8891,20140816175716,116.093180,38.987774,8
2042,20140822110432,115.490660,38.818750,29
2157,20140816105438,115.499240,38.846680,23
2157,20140816170342,115.489105,38.889362,19
2044,20140813133721,115.492550,38.867867,16
2048,20140822112657,115.996290,39.482970,38
2049,20140813153617,114.659170,39.291252,7
2049,20140814191740,114.685520,39.352550,35
2056,20140812131417,115.317550,38.946950,30
2056,20140814114846,115.317550,38.946950,26
2057,20140814121913,115.295500,38.806900,23
2060,20140811150608,115.443810,38.909120,32
2060,20140821181018,115.443810,38.909120,33
2062,20140812141405,115.439990,38.852020,24
2063,20140815173122,115.466780,38.943430,5
2050,20140814123902,115.489120,38.889210,8
2051,20140821104458,116.014850,39.483166,27
2352,20140823140300,115.486590,38.846367,25
2353,20140811151913,115.577330,38.884990,32
2455,20140814154401,115.325690,38.428684,36
2378,20140812170319,115.460730,38.845634,32
2379,20140819105529,114.682290,39.358810,34
2379,20140820134406,114.674740,39.349720,30
2379,20140821140250,115.463060,38.900833,26
2380,20140814124213,115.465140,38.883880,3
2456,20140814164909,115.379390,38.815200,2
2456,20140816172455,115.205080,38.737920,27
2381,20140815163700,114.681110,39.342220,13
2381,20140817173954,114.614720,39.348550,14
2381,20140820173941,114.614720,39.348550,12
2381,20140822112536,114.695430,39.352420,35
2385,20140819111412,115.456910,38.876590,30
2385,20140822153153,115.489420,38.862667,35
2388,20140822190123,115.127800,38.836700,34
2448,20140817170108,116.062775,39.403330,2
2449,20140811113504,115.461945,38.858334,37
5005,20140816103350,115.335200,38.424600,35
5006,20140815173204,115.496530,38.875850,14
5008,20140812170935,115.128110,38.709920,36
5008,20140817122150,115.128110,38.709920,10
6795,20140815180001,115.153750,38.865950,13
6795,20140816101527,115.195970,38.858960,11
6795,20140824100742,115.146110,38.835830,26
6797,20140811191154,115.500000,38.819168,33
6798,20140823174645,115.478800,38.768784,23
8609,20140816190507,116.008240,38.933640,32
8631,20140822171311,115.137590,38.840294,28
8636,20140815142931,116.093180,38.987774,31
8636,20140815183634,116.101300,38.971100,27
8637,20140813195628,115.352610,38.998340,10
8638,20140816161843,114.613600,38.914550,17
8643,20140819111717,115.326600,38.423500,30
8644,20140824102309,114.695430,39.352420,25
8645,20140812105050,116.052770,39.125510,36
8645,20140813134727,116.074100,39.137300,4
8645,20140816113234,116.037920,39.133220,11
8645,20140818103638,116.023160,39.129814,11
8645,20140824121510,116.037920,39.133220,21
8646,20140815184248,116.052770,39.125510,6
8646,20140823123729,116.012670,39.117920,31
4837,20140815162744,115.453070,38.846504,7
1587,20140815171915,116.032104,39.107105,16
1587,20140824175917,116.032104,39.107105,18
1590,20140824142358,115.497280,38.771520,31
8871,20140818150010,115.716510,38.826890,10
8875,20140812104545,115.652780,39.080833,24
8884,20140812113615,115.121650,38.842450,4
8887,20140812182058,114.699340,39.361580,25
8891,20140820100012,116.093180,38.987774,5
8893,20140817190358,115.444050,38.859260,22
548,20140818122337,115.478800,38.768784,1
548,20140821102821,115.478800,38.768784,8
548,20140822102526,115.478800,38.768784,40
550,20140812105713,115.524050,38.890244,12
550,20140815145825,115.524050,38.890244,9
550,20140820100926,115.524050,38.890244,11
550,20140820173418,115.524050,38.890244,2
550,20140822161426,115.524050,38.890244,4
550,20140824155419,115.524050,38.890244,21
695,20140811145720,115.498090,38.887190,36
7247,20140814163209,116.011800,39.125298,5
9698,20140813170911,115.336494,39.214928,7
8734,20140814104553,114.674740,39.349720,5
6578,20140812193524,115.648610,39.277780,30
782,20140823182311,115.474800,38.860725,20
853,20140815184343,116.088210,38.982037,10
853,20140818114349,116.090670,38.996610,5
853,20140819185834,116.100840,39.000553,12
855,20140811114907,115.542260,39.332220,1
