ARRIVAL_TIME,USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,user_lon,user_lati,DURATION,SHOPID,shop_lon,shop_lati,class,train
20140815144710,3511,2,1,1,2,7,114.991450,38.495700,35,938,114.999814,38.501096,6,"1"
20140815144710,9245,2,6,0,1,5,115.957910,38.639580,38,9994,116.029696,38.695284,1,"1"
20140815144750,3552,2,3,1,2,8,115.343890,38.997780,24,9147,115.363791,39.014231,3,"1"
20140815144805,1416,2,1,1,2,7,115.433300,38.937570,17,9255,115.442699,39.021680,1,"1"
20140815144847,5361,2,6,0,1,5,115.490770,38.901610,23,4985,115.507041,38.904645,6,"1"
20140815144849,1819,2,1,1,2,7,114.659170,39.291252,37,10893,114.707685,39.324981,1,"1"
20140815144858,8816,2,1,1,2,2,115.832650,39.281930,33,11385,115.870201,39.287782,1,"1"
20140815144904,120,2,1,1,2,7,115.772500,38.875500,34,5152,115.779343,38.927399,6,"1"
20140815144925,7880,2,1,1,2,7,115.387500,39.681110,35,6738,115.395338,39.683075,6,"1"
20140815144954,4599,2,2,0,2,4,116.230400,39.090010,40,5405,116.242070,39.090084,6,"1"
20140815144957,4322,2,1,1,2,7,115.320560,38.416110,38,8066,115.325939,38.422220,1,"1"
20140815145024,6594,2,6,0,1,5,115.474760,38.874035,18,4937,115.475599,38.875853,6,"1"
20140815145129,5786,2,1,1,2,2,115.019450,38.307500,32,8709,115.030681,38.312686,1,"1"
20140815145152,7597,3,3,0,1,9,115.143590,38.689710,27,1845,115.153334,38.699768,6,"1"
20140815145224,6565,3,3,0,1,9,115.746210,38.681170,19,3452,115.767919,38.685117,6,"1"
20140815145246,9910,2,6,0,1,5,115.456310,38.783980,23,9011,115.460268,38.833587,1,"1"
20140815145247,7964,2,1,1,2,7,115.453340,38.459780,35,5118,115.962808,38.934977,6,"1"
20140815145304,8893,1,2,1,1,5,115.444050,38.859260,25,9127,115.461408,38.868599,1,"1"
20140815145305,3105,2,2,0,1,5,115.452720,38.888570,27,7946,115.454750,38.891504,5,"1"
20140815145322,5356,3,3,0,1,9,115.456360,38.858550,37,9119,115.458532,38.859672,1,"1"
20140815145332,2340,2,1,1,2,7,115.498670,38.868690,39,3741,115.498867,38.875607,6,"1"
20140815145332,8578,2,6,0,1,5,115.644196,39.004790,30,7942,115.662431,39.027490,8,"1"
20140815145516,838,2,1,1,2,7,116.032130,39.107070,22,6367,116.053011,39.126717,6,"1"
20140815145542,2250,2,1,1,2,7,115.126100,38.851100,27,4306,115.130880,38.855513,6,"1"
20140815145549,1800,2,1,1,2,2,115.512665,39.441750,30,11812,115.596872,39.460954,1,"1"
20140815145604,982,2,1,1,2,7,115.449770,39.298750,38,11039,115.468677,39.302259,1,"1"
20140815145622,3712,2,1,1,2,2,115.326584,38.423390,38,8860,115.335131,38.424071,1,"1"
20140815145642,1196,2,1,1,2,7,116.015000,39.483200,23,11850,116.016453,39.483825,1,"1"
20140815145648,2857,2,1,1,2,7,115.322480,38.405500,34,8899,115.329188,38.408437,1,"1"
20140815145654,5452,2,1,1,2,2,115.436570,38.964630,33,9255,115.442699,39.021680,1,"1"
20140815145714,3282,3,3,0,1,9,115.490522,38.756094,17,3209,115.497197,38.759771,6,"1"
20140815145733,9128,2,2,0,1,5,115.394360,38.556330,36,3293,115.448365,38.602877,6,"1"
20140815145741,2118,3,1,0,1,6,115.214500,38.936100,37,9190,115.396046,38.937783,1,"1"
20140815145753,5379,3,1,0,1,6,115.461790,38.872110,38,4848,115.474446,38.873690,6,"1"
20140815145801,212,2,1,1,2,2,115.317550,38.946950,33,9124,115.351477,38.948664,1,"1"
20140815145801,8356,2,1,1,2,7,115.375690,38.426270,18,8888,115.375756,38.433781,1,"1"
20140815145841,3338,3,3,0,1,9,115.268060,39.635000,34,6756,115.414045,39.677050,6,"1"
20140815145844,4345,2,1,1,2,7,114.513840,39.109050,33,5606,114.610605,39.135058,6,"1"
20140815145848,1232,2,1,1,2,7,115.301900,38.402220,38,8972,115.333775,38.408048,1,"1"
20140815145905,4196,2,2,0,1,5,115.452720,38.888570,34,3792,115.488064,38.892760,6,"1"
20140815145910,1814,2,1,1,2,7,115.495120,39.349365,33,4631,115.496007,39.350918,6,"1"
20140815145925,2107,2,1,1,2,7,116.027830,39.465270,33,11180,116.039080,39.475158,1,"1"
20140815145930,7402,2,1,1,2,7,115.317474,38.421480,33,8066,115.325939,38.422220,1,"1"
20140815145950,8815,2,1,1,2,7,115.480560,38.875890,38,9266,115.547582,38.877875,1,"1"
20140815145958,8134,3,3,0,1,9,115.474760,38.874035,24,4916,115.477206,38.874161,6,"1"
20140815150001,9340,2,1,1,2,7,115.319170,38.426670,36,8944,115.331547,38.439956,1,"1"
20140815150002,3484,2,1,1,2,2,116.023160,39.129814,18,11574,116.037101,39.130748,1,"1"
20140815150010,2539,2,1,1,2,7,116.032130,39.107070,33,6157,116.037279,39.107087,6,"1"
20140815150012,9615,2,1,1,2,2,114.973480,38.505108,30,8723,114.993162,38.517535,1,"1"
20140815150028,4120,2,1,1,2,7,115.988000,39.388200,18,7266,116.042093,39.396419,6,"1"
20140815150033,668,2,1,1,2,2,115.552680,38.801180,40,9695,115.569097,38.807170,1,"1"
20140815150041,8517,3,3,0,1,9,113.981670,38.875560,18,1268,113.981701,38.887137,6,"1"
20140815150046,982,2,1,1,2,7,115.474365,39.340908,34,4631,115.496007,39.350918,6,"1"
20140815150053,756,2,1,1,2,7,114.970540,38.724880,40,9467,114.973772,38.750887,1,"1"
20140815150108,7912,2,6,0,1,5,115.957910,38.639580,38,5495,116.105800,38.985617,6,"1"
20140815150126,8202,2,7,0,2,8,115.480510,38.875893,25,3790,115.488512,38.889025,6,"1"
20140815150128,5660,3,3,0,1,9,115.126100,38.851090,34,4306,115.130880,38.855513,6,"1"
20140815150154,4563,3,3,0,1,9,116.058990,39.001340,40,5486,116.070594,39.011378,6,"1"
20140815150220,2562,3,3,0,1,9,115.606970,38.700410,27,3295,115.638145,38.766298,6,"1"
20140815150221,3520,3,3,0,1,9,115.096950,38.872710,32,4393,115.112233,38.873451,6,"1"
20140815150231,343,3,3,0,1,9,115.762780,38.684444,38,3452,115.767919,38.685117,6,"1"
20140815150231,5755,2,1,1,2,2,115.463060,38.900833,37,9318,115.470517,38.901627,1,"1"
20140815150238,9834,2,1,1,2,7,115.578880,39.443210,33,11812,115.596872,39.460954,1,"1"
20140815150241,1060,2,1,1,2,7,115.495120,39.349365,33,4691,115.502111,39.361972,6,"1"
20140815150248,6778,1,2,1,1,5,115.465800,38.852870,34,9225,115.493873,38.857087,1,"1"
20140815150255,9052,2,2,0,1,5,115.295500,38.806900,22,18,115.368972,38.814149,8,"1"
20140815150324,3322,2,3,1,2,8,115.775900,38.688683,34,9886,115.779963,38.690327,1,"1"
20140815150341,7130,2,1,1,2,7,115.746210,38.681170,33,3452,115.767919,38.685117,6,"1"
20140815150347,524,2,6,0,1,5,115.450030,38.898293,27,4962,115.459842,38.898882,6,"1"
20140815150355,3651,2,1,1,2,7,116.015000,39.483200,18,11934,116.025585,39.496132,1,"1"
20140815150546,5499,2,1,1,2,7,115.832650,39.281930,35,11327,115.840338,39.288794,1,"1"
20140815150608,8622,2,1,1,2,2,115.780170,38.689960,30,9922,115.860588,38.695600,1,"1"
20140815150621,6624,1,2,1,1,5,115.461930,38.858273,24,7335,115.489123,38.863542,8,"1"
20140815150629,678,2,1,1,2,7,115.483950,38.869190,19,4933,115.487519,38.892192,6,"1"
20140815150631,7282,2,1,1,2,7,115.812225,38.866390,24,5144,115.885070,38.879202,6,"1"
20140815150637,4586,1,2,0,1,5,115.140970,38.711790,23,9553,115.158168,38.713931,3,"1"
20140815150722,5128,1,2,1,1,5,115.530600,38.854110,30,7318,115.532990,38.877236,8,"1"
20140815150730,2270,2,6,0,1,5,116.034070,39.045280,36,10746,116.050349,39.072902,1,"1"
20140815150730,2767,2,1,0,1,5,115.601685,38.869442,38,13,115.654229,39.019018,8,"1"
20140815150805,4817,1,2,1,1,5,115.458800,38.827450,33,8010,115.461205,38.827931,8,"1"
20140815150806,411,2,1,1,2,7,114.614720,39.348550,37,5669,114.687284,39.354670,6,"1"
20140815150847,5230,2,1,1,2,2,115.922450,38.725056,38,9824,115.939953,38.734255,1,"1"
20140815150850,4376,2,1,1,2,2,115.456360,38.858550,21,9150,115.469653,38.864750,1,"1"
20140815150850,7135,3,3,0,1,9,115.146010,38.835900,33,4409,115.150275,38.853884,6,"1"
20140815150853,5159,2,1,1,2,7,115.490370,38.881010,25,4882,115.499250,38.881063,6,"1"
20140815150854,9416,2,1,1,2,2,116.013220,39.101930,23,11690,116.020275,39.158289,1,"1"
20140815150859,3373,2,2,0,2,4,115.784510,38.675910,18,9900,115.786134,38.695227,3,"1"
20140815150903,8996,3,1,0,1,5,115.531525,38.890700,38,11393,115.805808,39.266849,1,"1"
20140815150922,2542,3,3,0,1,9,115.200010,38.658100,38,1822,115.212532,38.663363,6,"1"
20140815150932,2592,3,3,0,1,9,115.442210,38.813900,23,5028,115.484784,38.821873,6,"1"
20140815150948,5824,3,3,0,1,9,115.452740,38.908540,26,4909,115.458294,38.912464,6,"1"
20140815150954,104,2,6,0,1,5,115.444050,38.859260,22,9006,115.446238,38.868325,1,"1"
20140815150955,208,2,1,1,2,2,115.733170,39.521300,33,11145,115.801193,39.524787,1,"1"
20140815150957,8766,2,6,0,1,5,115.435820,38.878170,24,7310,115.441688,38.887165,8,"1"
20140815151020,5282,2,1,1,2,7,114.566030,39.315740,16,5602,114.644986,39.348407,6,"1"
20140815151031,9808,2,2,0,1,5,115.353010,38.807010,33,18,115.368972,38.814149,8,"1"
20140815151051,344,2,1,1,2,7,115.831620,39.005830,22,10675,116.110093,39.014658,1,"1"
20140815151108,9664,2,4,0,1,6,115.519920,38.848160,23,9130,115.548418,38.858119,9,"1"
20140815151128,3050,2,1,1,2,2,115.363490,38.942340,17,9218,115.371973,38.942428,1,"1"
20140815151142,4750,3,3,0,1,9,115.498090,38.887200,34,4862,115.504452,38.891539,6,"1"
20140815151153,6107,2,1,1,2,7,114.986660,38.763290,17,9457,114.986815,38.764378,1,"1"
20140815151208,9907,3,1,0,1,6,115.479910,38.858800,38,5040,115.487550,38.885740,6,"1"
20140815151218,4136,2,1,1,2,7,115.462250,38.865200,36,10501,115.465028,38.871710,1,"1"
20140815151234,116,2,1,0,1,5,115.592930,39.032120,37,8015,115.651560,39.035512,8,"1"
20140815151241,894,3,3,0,1,9,115.281110,39.100280,37,5870,115.308699,39.141256,6,"1"
20140815151251,611,2,1,1,2,7,115.444050,38.859260,25,4999,115.470001,38.883753,6,"1"
20140815151312,6933,2,1,1,2,7,115.452980,38.874058,36,4869,115.501724,38.877194,6,"1"
20140815151312,7121,2,1,1,2,7,114.682500,39.358900,32,10813,114.718483,39.359036,1,"1"
20140815151331,5223,2,1,1,2,7,116.041115,39.322500,17,11761,116.049529,39.329941,1,"1"
20140815151343,1127,3,3,0,1,9,115.019450,38.353950,30,1634,115.065384,38.362229,6,"1"
20140815151346,2731,2,1,1,2,7,115.770600,38.685150,36,9886,115.779963,38.690327,1,"1"
20140815151400,2672,2,4,0,1,6,115.461790,38.872110,38,3730,115.475747,38.898454,6,"1"
20140815151426,2912,2,1,1,2,7,115.325690,38.428684,28,2149,115.335155,38.431731,6,"1"
20140815151512,1359,2,1,1,2,7,115.461560,38.885170,33,4851,115.467899,38.896678,6,"1"
20140815151529,6334,2,1,1,2,7,115.461790,38.872110,33,4437,115.466483,38.874434,6,"1"
20140815151535,3712,2,1,1,2,2,115.326584,38.423390,35,8860,115.335131,38.424071,1,"1"
20140815151645,3908,3,3,0,1,9,115.496760,39.354073,34,4559,115.515308,39.357453,6,"1"
20140815151648,7198,2,1,1,2,7,116.092500,38.979443,24,5417,116.103400,38.984004,6,"1"
20140815151740,4546,3,3,0,1,9,116.092500,38.979443,34,5331,116.104496,38.981052,6,"1"
20140815151744,8967,2,6,0,1,5,115.462250,38.865200,18,9077,115.475934,38.867531,1,"1"
20140815151755,4864,1,2,0,1,5,115.405800,38.840380,37,9296,115.448550,38.842834,1,"1"
20140815151801,7180,2,6,0,1,5,115.431760,38.883480,38,4978,115.476906,38.883675,6,"1"
20140815151811,4621,3,3,0,1,9,115.121650,38.842450,16,4340,115.145151,38.843234,6,"1"
20140815151837,5213,2,4,0,1,6,115.433716,38.862300,33,9267,115.460752,38.886393,9,"1"
20140815152000,2638,2,4,0,1,6,115.454720,38.865000,17,8000,115.455761,38.867313,8,"1"
20140815152002,4999,2,3,1,2,8,114.891940,38.726390,34,3105,114.919379,38.734635,6,"1"
20140815152019,5200,1,2,1,2,4,115.844180,39.465557,32,7068,116.009571,39.482704,6,"1"
20140815152046,7771,1,2,1,1,5,115.531250,39.043570,35,4,115.551501,39.050749,8,"1"
20140815152059,1911,2,6,0,1,5,115.480560,38.875890,35,9019,115.484323,38.879483,1,"1"
20140815152059,4620,2,1,1,2,7,115.475600,38.910680,38,9228,115.479761,38.943936,1,"1"
20140815152122,5993,2,7,0,2,8,115.516000,38.812500,23,7361,115.516357,38.843944,5,"1"
20140815152128,3041,2,1,0,1,5,115.767500,38.694300,18,7786,115.777256,38.695467,8,"1"
20140815152146,2944,2,1,0,1,5,115.638070,39.029280,37,8015,115.651560,39.035512,8,"1"
20140815152213,8206,2,1,1,2,7,115.460720,38.845780,40,9151,115.461327,38.853202,1,"1"
20140815152214,280,2,1,1,2,7,115.466270,38.812340,30,10494,115.474694,38.814135,1,"1"
20140815152240,741,3,1,0,1,6,115.484440,38.854717,34,4877,115.497417,38.864581,6,"1"
20140815152251,4970,3,3,0,1,9,115.775900,38.688683,34,3536,115.779776,38.689377,6,"1"
20140815152253,9286,2,6,0,1,5,115.462250,38.865200,35,520,115.475228,38.868683,8,"1"
20140815152304,8546,2,1,1,2,7,115.490135,38.766407,25,3335,115.495409,38.770743,6,"1"
20140815152341,9679,2,1,1,2,2,115.454200,38.862710,38,9164,115.461687,38.865761,1,"1"
20140815152423,8412,2,6,0,1,6,115.339480,38.927500,34,9271,115.429550,38.931384,1,"1"
20140815152436,1406,2,6,0,1,5,114.976010,38.746100,32,7722,114.988431,38.754045,8,"1"
20140815152454,2456,2,6,0,1,5,115.379390,38.815200,38,9011,115.460268,38.833587,1,"1"
20140815152501,2484,2,1,1,2,7,114.181870,38.852550,35,8506,114.186973,38.852886,1,"1"
20140815152504,2223,2,1,1,2,7,115.497190,38.771620,30,3279,115.497906,38.775194,6,"1"
20140815152509,1936,2,1,1,2,7,115.498780,38.775830,19,3221,115.506417,38.778246,6,"1"
20140815152526,1133,3,3,0,1,9,115.322900,38.405400,27,1059,115.351036,38.433880,6,"1"
20140815152541,6058,2,1,1,2,7,116.037920,39.133220,18,11725,116.064852,39.140025,1,"1"
20140815152548,751,1,2,1,1,5,115.485090,39.027042,29,4,115.551501,39.050749,8,"1"
20140815152556,1256,3,5,0,1,8,115.538210,38.850200,22,9130,115.548418,38.858119,9,"1"
20140815152610,6117,2,1,1,2,2,115.688890,38.574440,33,10645,116.113003,38.998004,1,"1"
20140815152630,6552,1,4,1,2,7,115.981400,39.477287,18,7153,116.024516,39.490758,6,"1"
20140815152640,3424,2,6,0,1,5,115.452720,38.888570,28,4925,115.475418,38.890542,6,"1"
20140815152729,3368,2,6,0,1,5,115.465140,38.883880,38,4883,115.466324,38.884244,6,"1"
20140815152734,4436,2,6,0,1,5,115.401050,38.856260,17,9079,115.406217,38.870804,1,"1"
20140815152800,6782,2,1,1,2,7,114.910570,38.498050,33,1632,114.994531,38.505974,6,"1"
20140815152848,5271,2,1,1,2,2,115.440090,39.004814,36,9255,115.442699,39.021680,1,"1"
20140815152849,4314,2,1,0,1,5,115.767500,38.694300,33,7786,115.777256,38.695467,8,"1"
20140815152851,2886,3,3,0,1,9,114.991520,38.495330,32,1632,114.994531,38.505974,6,"1"
20140815152902,2515,2,1,1,2,2,114.973480,38.505108,30,8723,114.993162,38.517535,1,"1"
20140815152910,5353,2,6,0,1,5,115.483490,38.889053,22,9194,115.483595,38.889103,1,"1"
20140815152915,9230,2,1,1,2,7,116.013200,39.101950,17,11626,116.032918,39.123967,1,"1"
20140815152958,5632,3,3,0,1,9,114.748690,38.854320,31,4234,114.761907,38.857614,6,"1"
20140815153000,8984,1,2,1,1,5,115.440280,38.397500,36,298,115.455569,38.405115,8,"1"
20140815153000,9569,2,2,0,1,5,115.443440,38.865100,22,3827,115.456809,38.871267,6,"1"
20140815153023,2034,2,7,0,2,8,115.507240,38.851050,18,4947,115.507967,38.852107,6,"1"
20140815153030,3402,2,5,0,1,5,115.444650,38.891370,38,7946,115.454750,38.891504,5,"1"
20140815153102,1580,2,1,1,2,2,115.456360,38.858550,18,9119,115.458532,38.859672,1,"1"
20140815153152,2278,3,3,0,1,9,115.465140,38.883880,23,4883,115.466324,38.884244,6,"1"
20140815153244,5057,2,1,1,2,7,115.461790,38.872110,38,4837,115.468301,38.874224,6,"1"
20140815153253,2736,2,1,1,2,2,114.982700,38.521010,33,8842,115.013596,38.522631,1,"1"
20140815153300,9927,1,2,0,1,5,115.317550,38.946950,24,8993,115.329946,38.956380,1,"1"
20140815153307,4310,3,3,0,1,9,116.028550,39.116623,18,6400,116.032918,39.123967,6,"1"
20140815153310,1577,2,2,0,1,5,115.926330,38.933690,36,33,115.931003,38.939565,8,"1"
20140815153316,4008,2,1,1,2,7,115.338580,38.416510,17,1046,115.349901,38.426248,6,"1"
20140815153347,7602,1,2,1,2,4,115.758490,38.695920,37,3361,115.784551,38.696670,6,"1"
20140815153353,9698,2,1,1,2,7,115.336494,39.214928,28,4637,115.412423,39.227726,6,"1"
20140815153427,1072,3,3,0,1,9,115.126100,38.851090,38,4306,115.130880,38.855513,6,"1"
20140815153434,4649,3,3,0,1,9,114.488670,38.816820,35,4206,114.489010,38.824073,6,"1"
20140815153437,7997,2,1,1,2,7,115.374626,38.894260,32,4962,115.459842,38.898882,6,"1"
20140815153446,3927,3,3,0,1,9,115.475557,38.869708,35,4937,115.475599,38.875853,6,"1"
20140815153455,8641,2,1,1,2,7,115.442370,38.729420,26,9165,115.468659,38.830503,1,"1"
20140815153513,2116,2,6,0,1,5,115.462250,38.865200,36,520,115.475228,38.868683,8,"1"
20140815153519,7797,2,1,1,2,2,115.643810,39.014640,40,10503,115.649831,39.017090,1,"1"
20140815153526,3002,2,1,1,2,2,115.505554,38.935833,25,9251,115.559806,38.950944,1,"1"
20140815153530,5207,2,3,1,2,8,115.465910,38.852830,17,658,115.482749,38.861449,3,"1"
20140815153549,5333,1,2,1,1,5,114.855060,38.692110,34,9542,115.155229,38.711946,1,"1"
20140815153551,9596,2,3,1,2,8,115.140970,38.711790,34,9553,115.158168,38.713931,3,"1"
20140815153631,4024,2,1,1,2,7,114.682290,39.358810,34,10813,114.718483,39.359036,1,"1"
20140815153658,7532,2,1,1,2,2,114.829250,38.850130,25,10382,114.832298,38.851130,1,"1"
20140815153718,6691,1,2,1,1,5,115.398310,38.885242,36,7310,115.441688,38.887165,8,"1"
20140815153743,9210,2,1,1,2,7,114.975280,38.753330,25,1881,115.145986,38.756739,6,"1"
20140815153804,7544,3,3,0,1,9,115.323845,38.300650,29,1060,115.335331,38.305331,6,"1"
20140815153824,7809,2,1,1,2,2,115.320560,38.416110,29,8066,115.325939,38.422220,1,"1"
20140815153825,130,2,1,1,2,2,115.957910,38.639580,37,10251,116.011887,38.717893,1,"1"
20140815153836,587,2,1,1,2,7,115.436900,38.886130,18,4862,115.504452,38.891539,6,"1"
20140815153922,1045,2,1,1,2,7,114.975280,38.753330,37,4404,115.153660,38.850779,6,"1"
20140815153932,6841,1,2,0,1,5,115.281230,38.949070,33,9310,115.335433,38.960063,1,"1"
20140815153934,9126,2,1,1,2,2,114.181870,38.852550,34,8506,114.186973,38.852886,1,"1"
20140815153942,2567,2,1,1,2,2,115.143590,38.689710,32,9604,115.149427,38.694650,1,"1"
20140815153957,1232,2,1,1,2,7,115.333930,38.409420,23,8872,115.337879,38.410840,1,"1"
20140815154000,4416,2,1,1,2,7,115.533860,38.867780,27,9139,115.547694,38.884834,1,"1"
20140815154001,7234,2,1,1,2,7,115.452720,38.888570,33,3826,115.455551,38.891005,6,"1"
20140815154002,5848,2,6,0,1,5,115.463010,38.891567,37,4851,115.467899,38.896678,6,"1"
20140815154040,2107,2,1,1,2,7,116.027830,39.465270,18,11180,116.039080,39.475158,1,"1"
20140815154059,9807,2,1,1,2,2,115.468190,38.896760,29,9277,115.470829,38.900441,1,"1"
20140815154159,8576,2,6,0,1,5,115.510100,38.892100,34,9034,115.511227,38.901044,1,"1"
20140815154201,6550,1,2,0,1,5,115.443440,38.865100,22,9143,115.479200,38.865712,1,"1"
20140815154202,4761,3,3,0,1,9,115.454720,38.619450,36,3212,115.474793,38.646358,6,"1"
20140815154207,6744,3,3,0,1,9,115.495100,39.349384,33,4631,115.496007,39.350918,6,"1"
20140815154238,9045,2,1,1,2,7,115.809150,39.288470,34,4753,115.891077,39.312574,6,"1"
20140815154301,8495,2,2,0,1,5,115.465590,38.878433,36,4983,115.468185,38.879483,6,"1"
20140815154329,8338,2,1,1,2,7,115.327990,38.403180,33,8018,115.329408,38.420085,1,"1"
20140815154335,8825,3,3,0,1,9,115.931500,38.916850,32,5129,115.945595,38.925574,6,"1"
20140815154341,3115,2,1,1,2,7,114.980835,38.515846,36,936,114.997658,38.515912,6,"1"
20140815154450,2072,2,1,1,2,2,115.643810,39.014640,30,9175,115.654763,39.020861,1,"1"
20140815154541,3217,2,4,0,1,6,115.426550,38.923150,30,9271,115.429550,38.931384,1,"1"
20140815154543,4521,3,3,0,1,9,115.507240,38.851050,33,4947,115.507967,38.852107,6,"1"
20140815154548,2249,2,1,1,2,7,115.474160,38.881943,22,3799,115.478772,38.884139,6,"1"
20140815154612,3273,2,1,1,2,2,116.049470,39.377357,27,11206,116.062831,39.401912,1,"1"
20140815154613,2608,2,6,0,1,5,115.275830,39.134720,38,4637,115.412423,39.227726,6,"1"
20140815154620,3931,2,1,1,2,7,115.996290,39.482970,36,6566,116.004129,39.483185,6,"1"
20140815154625,7527,2,1,1,2,7,116.044570,39.181130,25,11748,116.058027,39.187028,1,"1"
20140815154631,4996,2,2,0,1,5,115.474760,38.874035,38,4987,115.475502,38.883085,6,"1"
20140815154634,9151,2,1,1,2,2,115.502170,39.325970,24,11286,115.504582,39.348169,1,"1"
20140815154640,121,2,1,1,2,7,115.483055,38.865276,30,9219,115.495826,38.871660,1,"1"
20140815154640,6184,2,1,1,2,7,115.475557,38.869708,19,9303,115.563243,38.922893,1,"1"
20140815154703,8522,2,4,0,1,6,115.507240,38.851050,17,9130,115.548418,38.858119,9,"1"
20140815154710,5356,3,3,0,1,9,115.459200,38.861110,33,9267,115.460752,38.886393,9,"1"
20140815154714,4882,3,1,0,1,6,114.993100,38.475430,33,1723,115.154105,38.715557,6,"1"
20140815154717,948,2,1,1,2,7,115.362500,38.435300,33,2155,115.387931,38.469547,6,"1"
20140815154745,1842,2,1,1,2,7,115.326010,38.428700,31,1019,115.327492,38.428806,6,"1"
20140815154756,2422,2,1,1,2,7,115.474760,38.874035,34,3821,115.474870,38.875193,6,"1"
20140815154757,8900,3,3,0,1,9,115.775790,38.688595,18,3536,115.779776,38.689377,6,"1"
20140815154812,1258,2,1,1,2,2,115.531250,39.043570,23,9026,115.534665,39.052206,1,"1"
20140815154819,4286,1,2,1,2,4,115.758490,38.695920,34,3365,115.787338,38.698015,6,"1"
20140815154820,3501,2,6,0,1,5,115.461930,38.858273,23,9174,115.465728,38.868493,1,"1"
20140815154849,8892,2,2,0,1,5,115.454170,38.881390,17,556,115.467319,38.883753,8,"1"
20140815154937,6242,3,5,0,1,8,115.472970,38.855860,17,4940,115.484951,38.857333,6,"1"
20140815155015,5941,2,1,1,2,7,115.689700,38.363670,39,2480,115.830292,38.437674,6,"1"
20140815155024,6299,2,1,1,2,2,115.405800,38.840380,22,9096,115.490300,38.846171,1,"1"
20140815155044,5035,1,2,1,2,4,116.031700,39.008480,34,5486,116.070594,39.011378,6,"1"
20140815155115,2380,3,3,0,1,9,115.474340,38.890070,34,4925,115.475418,38.890542,6,"1"
20140815155137,665,2,6,0,1,5,115.477190,38.864160,18,9143,115.479200,38.865712,1,"1"
20140815155137,3325,3,3,0,1,9,115.096950,38.872710,30,4393,115.112233,38.873451,6,"1"
