"userid","arrTime","shopid","test_pro"
9512,20140811154330,6140,0.182425528764725
6370,20140811154358,3497,0.182425528764725
6217,20140811154359,6157,0.182425528764725
3024,20140811154401,9029,0.182425528764725
5590,20140811154402,9194,0.182425528764725
8213,20140811154417,9011,0.182425528764725
4321,20140811154431,1019,0.182425528764725
9612,20140811154453,11894,0.182425528764725
7499,20140811154458,9151,0.182425528764725
1521,20140811154508,9194,0.182425528764725
5674,20140811154518,11849,0.182425528764725
7623,20140811154529,3058,0.182425528764725
9369,20140811154529,3795,0.182425528764725
5584,20140811154533,9292,0.182425528764725
3438,20140811154536,11233,0.182425528764725
442,20140811154538,658,0.182425528764725
7126,20140811154548,9286,0.182425528764725
6354,20140811154607,6274,0.182425528764725
7386,20140811154616,9170,0.182425528764725
2152,20140811154625,30,0.182425528764725
6095,20140811154626,11565,0.182425528764725
8309,20140811154636,5042,0.182425528764725
2778,20140811154656,1693,0.182425528764725
996,20140811154702,1814,0.182425528764725
2716,20140811154718,3776,0.182425528764725
2827,20140811154718,3536,0.182425528764725
5535,20140811154718,3802,0.182425528764725
151,20140811154721,11849,0.182425528764725
8458,20140811154723,9072,0.182425528764725
4557,20140811154735,9270,0.182425528764725
8370,20140811154755,7102,0.182425528764725
7627,20140811154809,7360,0.182425528764725
7037,20140811154814,11189,0.182425528764725
6023,20140811154853,3180,0.182425528764725
3517,20140811154906,9151,0.182425528764725
71,20140811154926,9086,0.182425528764725
4980,20140811154926,9139,0.182425528764725
572,20140811154949,11015,0.182425528764725
9679,20140811154957,9164,0.182425528764725
1639,20140811155017,9119,0.182425528764725
8888,20140811155033,4829,0.182425528764725
5473,20140811155050,9832,0.182425528764725
9160,20140811155055,7350,0.182425528764725
6564,20140811155147,6566,0.182425528764725
24,20140811155149,4862,0.182425528764725
3181,20140811155159,7510,0.182425528764725
2332,20140811155206,5541,0.182425528764725
6746,20140811155213,11601,0.182425528764725
8167,20140811155216,7315,0.182425528764725
4976,20140811155219,9671,0.182425528764725
5,20140811155220,7244,0.182425528764725
8700,20140811155222,7494,0.182425528764725
4044,20140811155310,5042,0.182425528764725
7387,20140811155314,8723,0.182425528764725
1829,20140811155336,8010,0.182425528764725
8552,20140811155338,9065,0.182425528764725
1814,20140811155351,11018,0.182425528764725
3796,20140811155357,7502,0.182425528764725
8449,20140811155410,380,0.182425528764725
3993,20140811155418,6206,0.182425528764725
3386,20140811155422,5000,0.182425528764725
5699,20140811155437,9051,0.182425528764725
8628,20140811155510,1019,0.182425528764725
1295,20140811155511,1019,0.182425528764725
1154,20140811155519,3771,0.182425528764725
8824,20140811155523,4926,0.182425528764725
2866,20140811155600,2553,0.182425528764725
131,20140811155611,9203,0.182425528764725
8804,20140811155616,4610,0.182425528764725
2724,20140811155624,11189,0.182425528764725
6344,20140811155637,1994,0.182425528764725
8080,20140811155645,3727,0.182425528764725
3388,20140811155712,648,0.182425528764725
4803,20140811155722,9855,0.182425528764725
7766,20140811155756,5248,0.182425528764725
201,20140811155830,9270,0.182425528764725
1311,20140811155835,10874,0.182425528764725
9334,20140811155836,8822,0.182425528764725
6513,20140811155911,11674,0.182425528764725
3306,20140811155912,18,0.182425528764725
1550,20140811155946,1778,0.182425528764725
3781,20140811155958,3405,0.182425528764725
9524,20140811160045,3802,0.182425528764725
7359,20140811160051,6472,0.182425528764725
732,20140811160058,10604,0.182425528764725
1209,20140811160108,9090,0.182425528764725
9928,20140811160113,1019,0.182425528764725
5703,20140811160120,9251,0.182425528764725
1178,20140811160141,10480,0.182425528764725
7628,20140811160141,9065,0.182425528764725
5192,20140811160148,4862,0.182425528764725
3096,20140811160203,553,0.182425528764725
5873,20140811160203,9051,0.182425528764725
4092,20140811160205,11601,0.182425528764725
4592,20140811160210,9020,0.182425528764725
1070,20140811160216,10680,0.182425528764725
2782,20140811160219,1778,0.182425528764725
4615,20140811160234,1994,0.182425528764725
7503,20140811160236,18,0.182425528764725
1176,20140811160237,1019,0.182425528764725
5449,20140811160250,9228,0.182425528764725
9107,20140811160250,4925,0.182425528764725
9515,20140811160252,1930,0.182425528764725
3180,20140811160259,9298,0.182425528764725
3488,20140811160321,3427,0.182425528764725
8431,20140811160333,9332,0.182425528764725
3249,20140811160338,9222,0.182425528764725
2412,20140811160350,10770,0.182425528764725
3718,20140811160351,9151,0.182425528764725
1107,20140811160359,6670,0.182425528764725
4803,20140811160431,3405,0.182425528764725
75,20140811160435,9119,0.182425528764725
4046,20140811160445,4947,0.182425528764725
4197,20140811160509,782,0.182425528764725
4254,20140811160513,974,0.182425528764725
9018,20140811160517,10939,0.182425528764725
982,20140811160518,11039,0.182425528764725
9119,20140811160543,8888,0.182425528764725
7887,20140811160554,8899,0.182425528764725
3075,20140811160600,11233,0.182425528764725
4603,20140811160609,5264,0.182425528764725
8555,20140811160638,11376,0.182425528764725
3424,20140811160644,3781,0.182425528764725
3104,20140811160645,3883,0.182425528764725
9024,20140811160654,8944,0.182425528764725
1785,20140811160712,527,0.182425528764725
2587,20140811160749,10495,0.182425528764725
6239,20140811160809,10494,0.182425528764725
6965,20140811160815,11696,0.182425528764725
6963,20140811160839,9058,0.182425528764725
6807,20140811160851,10634,0.182425528764725
2253,20140811160905,5324,0.182425528764725
9422,20140811160906,3763,0.182425528764725
6872,20140811160909,10501,0.182425528764725
9195,20140811160924,11910,0.182425528764725
139,20140811160957,11,0.182425528764725
8499,20140811161020,1832,0.182425528764725
9343,20140811161032,9063,0.182425528764725
1113,20140811161038,9096,0.182425528764725
971,20140811161058,7244,0.182425528764725
4814,20140811161114,11438,0.182425528764725
1637,20140811161127,1669,0.182425528764725
4824,20140811161141,8066,0.182425528764725
6082,20140811161144,8888,0.182425528764725
7525,20140811161205,9303,0.182425528764725
4942,20140811161226,9097,0.182425528764725
9145,20140811161231,3846,0.182425528764725
1703,20140811161243,1147,0.182425528764725
5411,20140811161250,9588,0.182425528764725
281,20140811161307,7980,0.182425528764725
2834,20140811161327,11894,0.182425528764725
6566,20140811161341,5733,0.182425528764725
9704,20140811161355,3536,0.182425528764725
3098,20140811161402,4998,0.182425528764725
3661,20140811161410,3771,0.182425528764725
4606,20140811161420,8066,0.182425528764725
4841,20140811161441,10949,0.182425528764725
8026,20140811161501,258,0.182425528764725
101,20140811161511,6157,0.182425528764725
8530,20140811161522,3736,0.182425528764725
250,20140811161523,9090,0.182425528764725
217,20140811161526,10576,0.182425528764725
6409,20140811161530,9271,0.182425528764725
7401,20140811161554,6670,0.182425528764725
8216,20140811161556,9575,0.182425528764725
9702,20140811161605,9832,0.182425528764725
8990,20140811161612,9043,0.182425528764725
9036,20140811161632,4631,0.182425528764725
1068,20140811161636,3180,0.182425528764725
4112,20140811161638,9095,0.182425528764725
3486,20140811161639,3365,0.182425528764725
9359,20140811161645,5933,0.182425528764725
2656,20140811161703,5851,0.182425528764725
3715,20140811161706,5025,0.182425528764725
8522,20140811161706,9203,0.182425528764725
1770,20140811161723,3776,0.182425528764725
6035,20140811161747,3073,0.182425528764725
193,20140811161749,9695,0.182425528764725
2237,20140811161800,5486,0.182425528764725
4829,20140811161810,11601,0.182425528764725
1456,20140811161822,8931,0.182425528764725
3764,20140811161836,9069,0.182425528764725
5717,20140811161836,11559,0.182425528764725
2391,20140811161917,9312,0.182425528764725
994,20140811161922,11376,0.182425528764725
8682,20140811161925,974,0.182425528764725
5695,20140811161946,4440,0.182425528764725
5547,20140811161948,11449,0.182425528764725
1566,20140811162001,9006,0.182425528764725
783,20140811162029,5042,0.182425528764725
4444,20140811162036,9901,0.182425528764725
358,20140811162038,10554,0.182425528764725
9054,20140811162050,648,0.182425528764725
2270,20140811162111,7961,0.182425528764725
4496,20140811162130,6202,0.182425528764725
4428,20140811162137,11603,0.182425528764725
5631,20140811162138,6054,0.182425528764725
2752,20140811162153,9165,0.182425528764725
7792,20140811162153,4401,0.182425528764725
3397,20140811162219,5324,0.182425528764725
2826,20140811162257,9069,0.182425528764725
4710,20140811162319,1669,0.182425528764725
5874,20140811162335,10680,0.182425528764725
7606,20140811162346,9057,0.182425528764725
4110,20140811162347,6569,0.182425528764725
9,20140811162352,10782,0.182425528764725
9675,20140811162417,380,0.182425528764725
9729,20140811162419,9467,0.182425528764725
54,20140811162429,9647,0.182425528764725
4371,20140811162445,5405,0.182425528764725
9518,20140811162557,4883,0.182425528764725
5323,20140811162604,5210,0.182425528764725
1222,20140811162640,8467,0.182425528764725
1105,20140811162656,6472,0.182425528764725
9703,20140811162713,8467,0.182425528764725
1728,20140811162720,4488,0.182425528764725
4142,20140811162720,9303,0.182425528764725
456,20140811162732,10610,0.182425528764725
7463,20140811162744,3058,0.182425528764725
8136,20140811162803,30,0.182425528764725
1829,20140811162804,8010,0.182425528764725
5610,20140811162828,7289,0.182425528764725
8018,20140811162833,4684,0.182425528764725
2882,20140811162934,10677,0.182425528764725
8050,20140811162956,7068,0.182425528764725
446,20140811163007,3827,0.182425528764725
3151,20140811163015,11362,0.182425528764725
313,20140811163016,9151,0.182425528764725
9668,20140811163024,10494,0.182425528764725
5116,20140811163044,9218,0.182425528764725
5317,20140811163047,4829,0.182425528764725
4426,20140811163051,9222,0.182425528764725
1779,20140811163116,11506,0.182425528764725
3069,20140811163128,4883,0.182425528764725
9573,20140811163129,1622,0.182425528764725
2505,20140811163138,9065,0.182425528764725
5158,20140811163201,6202,0.182425528764725
436,20140811163207,3771,0.182425528764725
954,20140811163311,6638,0.182425528764725
8704,20140811163326,10680,0.182425528764725
8911,20140811163337,4753,0.182425528764725
3968,20140811163401,9151,0.182425528764725
6804,20140811163408,1814,0.182425528764725
6646,20140811163409,5714,0.182425528764725
3032,20140811163434,8723,0.182425528764725
7023,20140811163453,10508,0.182425528764725
578,20140811163511,7932,0.182425528764725
9065,20140811163523,8954,0.182425528764725
5028,20140811163530,1739,0.182425528764725
6316,20140811163539,8840,0.182425528764725
1715,20140811163544,9332,0.182425528764725
85,20140811163546,8066,0.182425528764725
2720,20140811163547,7102,0.182425528764725
6669,20140811163554,782,0.182425528764725
6447,20140811163637,3842,0.182425528764725
5678,20140811163640,3017,0.182425528764725
1618,20140811163704,11696,0.182425528764725
1720,20140811163704,537,0.182425528764725
1688,20140811163707,9222,0.182425528764725
8052,20140811163713,8723,0.182425528764725
930,20140811163723,3536,0.182425528764725
8566,20140811163728,8731,0.182425528764725
9917,20140811163728,9604,0.182425528764725
1109,20140811163737,6367,0.182425528764725
2639,20140811163738,5851,0.182425528764725
9822,20140811163739,3737,0.182425528764725
3461,20140811163741,9151,0.182425528764725
9300,20140811163744,7244,0.182425528764725
7457,20140811163745,9065,0.182425528764725
42,20140811163756,11217,0.182425528764725
7495,20140811163800,7303,0.182425528764725
2770,20140811163801,648,0.182425528764725
3251,20140811163811,9270,0.182425528764725
3130,20140811163820,6274,0.182425528764725
3070,20140811163823,6202,0.182425528764725
2980,20140811163829,4306,0.182425528764725
6842,20140811163840,7724,0.182425528764725
1644,20140811163913,7335,0.182425528764725
7815,20140811163916,9151,0.182425528764725
5997,20140811163918,5168,0.182425528764725
2377,20140811163931,4449,0.182425528764725
8791,20140811163935,10494,0.182425528764725
6855,20140811163951,9946,0.182425528764725
3871,20140811163958,9519,0.182425528764725
9751,20140811164022,664,0.182425528764725
2636,20140811164028,553,0.182425528764725
3554,20140811164035,6738,0.182425528764725
3435,20140811164047,11838,0.182425528764725
311,20140811164118,8838,0.182425528764725
4782,20140811164130,4337,0.182425528764725
2528,20140811164133,10541,0.182425528764725
5040,20140811164134,9103,0.182425528764725
2828,20140811164139,9159,0.182425528764725
3412,20140811164140,9855,0.182425528764725
2258,20140811164217,3028,0.182425528764725
3799,20140811164229,9165,0.182425528764725
9318,20140811164234,18,0.182425528764725
8839,20140811164238,9217,0.182425528764725
7514,20140811164248,9328,0.182425528764725
6328,20140811164314,10494,0.182425528764725
3958,20140811164317,4940,0.182425528764725
8277,20140811164330,9069,0.182425528764725
5733,20140811164347,9194,0.182425528764725
7974,20140811164353,4909,0.182425528764725
3081,20140811164404,2114,0.182425528764725
9389,20140811164408,9657,0.182425528764725
7766,20140811164431,5248,0.182425528764725
8237,20140811164454,553,0.182425528764725
30,20140811164456,4627,0.182425528764725
5201,20140811164505,1622,0.182425528764725
5057,20140811164514,4437,0.182425528764725
4405,20140811164520,9647,0.182425528764725
9509,20140811164521,4631,0.182425528764725
4473,20140811164527,5669,0.182425528764725
3309,20140811164541,1784,0.182425528764725
3956,20140811164543,3293,0.182425528764725
656,20140811164605,4620,0.182425528764725
4856,20140811164608,1019,0.182425528764725
7714,20140811164608,6054,0.182425528764725
5923,20140811164609,3011,0.182425528764725
7831,20140811164619,11764,0.182425528764725
9385,20140811164641,26,0.182425528764725
6399,20140811164649,5334,0.182425528764725
2576,20140811164700,9123,0.182425528764725
4198,20140811164701,9104,0.182425528764725
4180,20140811164706,9096,0.182425528764725
1943,20140811164707,4884,0.182425528764725
9860,20140811164748,1051,0.182425528764725
1212,20140811164756,1778,0.182425528764725
2971,20140811164803,4631,0.182425528764725
8761,20140811164805,9072,0.182425528764725
6892,20140811164851,782,0.182425528764725
4103,20140811164920,3536,0.182425528764725
8449,20140811164923,3074,0.182425528764725
4696,20140811164942,9176,0.182425528764725
7692,20140811164955,3736,0.182425528764725
2680,20140811165005,1689,0.182425528764725
9009,20140811165007,11535,0.182425528764725
2658,20140811165008,4620,0.182425528764725
1344,20140811165044,11327,0.182425528764725
9021,20140811165045,5042,0.182425528764725
3481,20140811165047,4488,0.182425528764725
9845,20140811165049,7149,0.182425528764725
1131,20140811165051,5208,0.182425528764725
