"","userid","arrTime","shopid","test_pro"
"2078",8014,20140817124859,9858,0.319089204072952
"2079",8227,20140811171020,8992,0.318347126245499
"2080",1676,20140811134508,10490,0.31825053691864
"2081",9708,20140811173653,11273,0.317488342523575
"2082",7723,20140817111140,12,0.316814988851547
"2083",7742,20140817145632,3073,0.316697299480438
"2084",7325,20140817144059,558,0.316442340612411
"2085",6856,20140811103733,4833,0.316020041704178
"2086",6523,20140811132536,9151,0.315978139638901
"2087",3833,20140811172711,418,0.315597951412201
"2088",5584,20140811154533,9292,0.315525025129318
"2089",5943,20140811165438,4671,0.315431088209152
"2090",5610,20140811162828,549,0.31466543674469
"2091",5761,20140817150825,9872,0.314664781093597
"2092",1634,20140817132829,11282,0.314492255449295
"2093",4664,20140817130939,4876,0.313207060098648
"2094",7305,20140811100828,549,0.312815576791763
"2095",395,20140811104712,5736,0.312801659107208
"2096",7616,20140817181251,9043,0.312334924936295
"2097",4085,20140817160047,10975,0.311981379985809
"2098",7209,20140811180058,10494,0.31196853518486
"2099",4921,20140817163114,10503,0.311433881521225
"2100",2996,20140817182316,7942,0.311304658651352
"2101",3116,20140811104906,1019,0.310849100351334
"2102",567,20140817141808,3053,0.30942377448082
"2103",344,20140817134024,10610,0.309000104665756
"2104",5497,20140817103103,10510,0.308782011270523
"2105",1117,20140811151432,6701,0.308148711919785
"2106",4605,20140817140841,9524,0.307723969221115
"2107",8681,20140817100903,7360,0.307180017232895
"2108",2699,20140817104521,6472,0.307150602340698
"2109",8635,20140811115258,9051,0.307067096233368
"2110",3008,20140817185456,4425,0.306624054908752
"2111",9911,20140811113927,9279,0.306105673313141
"2112",9093,20140811104115,11606,0.304712772369385
"2113",6086,20140811102229,12,0.302517682313919
"2114",5234,20140817144052,3180,0.302467793226242
"2115",7367,20140817145755,1822,0.302184402942657
"2116",3801,20140817121532,553,0.301473259925842
"2117",1842,20140817153419,8860,0.301352620124817
"2118",4188,20140811104905,9135,0.301311999559402
"2119",9051,20140817114933,4393,0.301249921321869
"2120",6923,20140811180400,11267,0.30083304643631
"2121",8514,20140811175817,4359,0.300805002450943
"2122",5547,20140811161948,11449,0.300582379102707
"2123",4536,20140817181529,6638,0.299443453550339
"2124",618,20140811193454,4851,0.299195647239685
"2125",9720,20140817132017,8066,0.297819763422012
"2126",5749,20140811105307,10772,0.29766571521759
"2127",2517,20140817174545,5257,0.297463715076447
"2128",2477,20140811170641,11011,0.297434270381927
"2129",909,20140817120416,8860,0.296666383743286
"2130",1456,20140811161822,8860,0.296665906906128
"2131",7379,20140811121529,5175,0.295877665281296
"2132",8700,20140817124709,11449,0.295858591794968
"2133",7705,20140811105043,7341,0.295797020196915
"2134",7061,20140817102654,8822,0.295787513256073
"2135",6239,20140811160809,10494,0.295502364635468
"2136",3763,20140817174044,6570,0.295373618602753
"2137",4473,20140811173515,5736,0.295126408338547
"2138",1095,20140817162007,9175,0.294846028089523
"2139",14,20140811144946,10774,0.294113278388977
"2140",7796,20140811150459,11512,0.293693006038666
"2141",2093,20140817153817,5417,0.293548256158829
"2142",9853,20140817155242,9251,0.293101459741592
"2143",5293,20140811165559,4909,0.292077660560608
"2144",9275,20140811100809,664,0.291936099529266
"2145",9933,20140817103201,18,0.291850507259369
"2146",9595,20140811101406,1019,0.291680157184601
"2147",7175,20140817100927,7942,0.290915697813034
"2148",6180,20140811143513,6662,0.290793061256409
"2149",1429,20140811133725,4340,0.29057502746582
"2150",4624,20140817155422,4883,0.289638996124268
"2151",7096,20140817133042,10759,0.289336293935776
"2152",7624,20140811141358,4883,0.289225727319717
"2153",3294,20140811120313,6270,0.288239240646362
"2154",6111,20140817102813,5257,0.288150936365128
"2155",969,20140811165210,11849,0.288102239370346
"2156",1866,20140817130538,4947,0.287743031978607
"2157",7944,20140811105904,7942,0.286710828542709
"2158",8125,20140811143117,1980,0.286619603633881
"2159",2025,20140817173637,429,0.286535024642944
"2160",9879,20140811105625,8920,0.286349445581436
"2161",991,20140811153020,6270,0.286132574081421
"2162",4060,20140811102725,9151,0.285779446363449
"2163",4350,20140817111650,11327,0.285213798284531
"2164",4578,20140811112419,8978,0.2843077480793
"2165",1900,20140817194233,1910,0.284182786941528
"2166",2038,20140817192507,10534,0.283754706382751
"2167",9860,20140811164748,8034,0.283449649810791
"2168",1272,20140811192100,1217,0.283220499753952
"2169",3957,20140817144941,9225,0.282946705818176
"2170",1121,20140811111501,11180,0.282926797866821
"2171",7766,20140811164431,5136,0.28288733959198
"2172",5172,20140817101122,9072,0.282707631587982
"2173",724,20140811175909,9034,0.282701224088669
"2174",2815,20140817144658,8723,0.282637655735016
"2175",5503,20140811142119,4937,0.282343983650208
"2176",7828,20140817114013,10831,0.281448513269424
"2177",2484,20140817171234,8467,0.281412035226822
"2178",2465,20140817151656,10610,0.280692517757416
"2179",1749,20140811142849,26,0.280620396137238
"2180",3208,20140811110727,5714,0.280250936746597
"2181",230,20140817172618,2155,0.280065715312958
"2182",7338,20140817163516,7932,0.279782474040985
"2183",8075,20140817175959,520,0.279500335454941
"2184",4852,20140817121812,1980,0.279351472854614
"2185",7747,20140811121949,9515,0.278636395931244
"2186",5140,20140811175358,4233,0.278572708368301
"2187",2878,20140811120655,9312,0.278447657823563
"2188",7725,20140817100807,1101,0.278411060571671
"2189",6376,20140811191413,9687,0.277999222278595
"2190",8213,20140811154417,9011,0.277794659137726
"2191",7048,20140817174115,11895,0.277204006910324
"2192",3165,20140811142458,9255,0.2762271463871
"2193",8600,20140817174610,9685,0.27621054649353
"2194",1954,20140811132517,9151,0.276189655065536
"2195",7520,20140817193358,9164,0.275880038738251
"2196",5700,20140811182304,3789,0.275695860385895
"2197",553,20140811140711,520,0.275300621986389
"2198",8815,20140817181504,9151,0.275143712759018
"2199",4674,20140811101917,4972,0.2742520570755
"2200",8656,20140817133343,9207,0.273600518703461
"2201",3004,20140817121201,9170,0.273583114147186
"2202",6124,20140817121348,7068,0.273252487182617
"2203",313,20140811163016,664,0.273060441017151
"2204",3843,20140811101710,10503,0.272174000740051
"2205",5833,20140811103639,549,0.271893501281738
"2206",2039,20140811111608,4848,0.270466983318329
"2207",9579,20140811165643,5331,0.269799411296844
"2208",2104,20140817100219,1101,0.269699037075043
"2209",3846,20140817123445,18,0.269477277994156
"2210",1685,20140811120757,416,0.268886148929596
"2211",46,20140817185555,9571,0.268798738718033
"2212",4181,20140811153838,9146,0.268783241510391
"2213",1514,20140817172106,5736,0.268776923418045
"2214",1470,20140817134208,8972,0.268688440322876
"2215",4625,20140817182504,4909,0.268512725830078
"2216",6826,20140811102102,9194,0.268180906772614
"2217",8776,20140817181558,9110,0.266911625862122
"2218",3382,20140811113015,7967,0.266641169786453
"2219",2011,20140811110853,9657,0.266570568084717
"2220",5184,20140817120401,18,0.266472071409225
"2221",1806,20140817174938,7399,0.266220718622208
"2222",8865,20140811195648,4671,0.266192704439163
"2223",9011,20140811190243,9057,0.266182363033295
"2224",5902,20140811131357,9310,0.266065627336502
"2225",4625,20140817171027,7310,0.265376001596451
"2226",5956,20140811115041,8860,0.265274375677109
"2227",9940,20140811102225,5736,0.265253335237503
"2228",2720,20140811163547,181,0.264921247959137
"2229",6249,20140817103457,9553,0.26475802063942
"2230",1747,20140817191154,5257,0.264365553855896
"2231",8606,20140811152003,4940,0.26424840092659
"2232",2683,20140817161640,1749,0.263944089412689
"2233",2244,20140811165514,7942,0.263802707195282
"2234",4629,20140817112104,3864,0.263554126024246
"2235",6859,20140817132319,9435,0.263370126485825
"2236",178,20140817135232,4909,0.26307001709938
"2237",5225,20140811111338,6638,0.263064950704575
"2238",9240,20140817141659,10991,0.263044118881226
"2239",4801,20140817183140,5175,0.26294806599617
"2240",5138,20140817111952,11050,0.262344121932983
"2241",8093,20140817125603,7330,0.262156575918198
"2242",9097,20140817103931,3452,0.261382818222046
"2243",2580,20140817165907,5736,0.261123180389404
"2244",7181,20140811140433,10887,0.260921478271484
"2245",8102,20140811120559,3212,0.260826349258423
"2246",8579,20140817143406,9647,0.260532081127167
"2247",8740,20140817134330,4909,0.260185092687607
"2248",2573,20140811101229,4883,0.259556382894516
"2249",1545,20140817164934,806,0.259329676628113
"2250",9762,20140811142909,9297,0.259152173995972
"2251",9476,20140817141028,6570,0.258534669876099
"2252",8020,20140811185250,3339,0.257881224155426
"2253",1232,20140811124017,2072,0.257046908140182
"2254",9698,20140817145712,4637,0.256709605455399
"2255",4250,20140811170324,782,0.256702303886414
"2256",3295,20140817185653,7977,0.256545215845108
"2257",5883,20140811183050,7510,0.256398797035217
"2258",7815,20140811163916,9151,0.256384253501892
"2259",835,20140811105845,9604,0.256238102912903
"2260",7279,20140811185450,3536,0.25567102432251
"2261",8562,20140811191049,11640,0.255537778139114
"2262",1123,20140811173218,8734,0.255397468805313
"2263",4148,20140811124424,6270,0.255323052406311
"2264",3906,20140817160423,9228,0.255250722169876
"2265",8243,20140811150646,6662,0.254739820957184
"2266",8439,20140811121035,3790,0.254637181758881
"2267",9642,20140817102331,5487,0.254485070705414
"2268",9274,20140817175840,9116,0.254483848810196
"2269",4756,20140817172154,6515,0.254461586475372
"2270",4605,20140817171121,9515,0.253575623035431
"2271",9457,20140817175106,7510,0.253119021654129
"2272",5907,20140817125600,8697,0.253028035163879
"2273",3963,20140811111136,9263,0.25290447473526
"2274",4286,20140817105811,9900,0.252864450216293
"2275",2121,20140811185538,1101,0.251540184020996
"2276",9824,20140811130051,9059,0.251396358013153
"2277",650,20140811140228,4883,0.251139998435974
"2278",7316,20140817101402,9604,0.251043826341629
"2279",1138,20140811131839,549,0.25014141201973
"2280",9042,20140817143638,5581,0.250006496906281
"2281",9385,20140811164641,26,0.24976347386837
"2282",797,20140817181738,9318,0.249469220638275
"2283",5301,20140811102030,8860,0.249160259962082
"2284",7667,20140811175721,7276,0.248829513788223
"2285",5755,20140811124510,9277,0.248720496892929
"2286",2918,20140817153545,11011,0.246872648596764
"2287",9402,20140811140255,3209,0.246719241142273
"2288",6812,20140811130724,3361,0.246677279472351
"2289",5145,20140817155645,9143,0.246663004159927
"2290",7046,20140817181227,3536,0.246482416987419
"2291",1437,20140811172618,7303,0.246338173747063
"2292",2186,20140817124635,5331,0.246171206235886
"2293",176,20140817153118,9151,0.246131077408791
"2294",6724,20140817153310,10939,0.24554854631424
"2295",4709,20140817124327,558,0.245499700307846
"2296",6825,20140811141209,11273,0.245020270347595
"2297",9231,20140811190340,9289,0.245013520121574
"2298",6801,20140817141145,2114,0.244770720601082
"2299",656,20140811164605,4617,0.244231566786766
"2300",2679,20140811145526,4534,0.243848338723183
"2301",4046,20140811191251,5028,0.2437564432621
"2302",8366,20140817162653,9116,0.243724182248116
"2303",1883,20140817151919,3109,0.243300899863243
"2304",6406,20140817162339,3073,0.242618069052696
"2305",7558,20140811131550,9901,0.242543235421181
"2306",3343,20140817130501,3164,0.242465108633041
"2307",9426,20140817194110,26,0.242222189903259
"2308",5827,20140817164822,6580,0.24214069545269
"2309",4312,20140811134005,6570,0.241861909627914
"2310",279,20140811151622,11565,0.241488605737686
"2311",9802,20140811175633,8697,0.241121739149094
"2312",2925,20140817121755,9072,0.240752309560776
"2313",5039,20140817110552,7942,0.240420401096344
"2314",9138,20140811111715,4966,0.240371450781822
"2315",8515,20140817150205,10503,0.240283071994781
"2316",7340,20140817165909,6662,0.240163892507553
"2317",9554,20140817110647,7483,0.239998549222946
"2318",3876,20140811111517,7315,0.239744707942009
"2319",1023,20140811165303,9900,0.239736899733543
"2320",3612,20140811182230,549,0.239652186632156
"2321",7708,20140811125039,9194,0.239353805780411
"2322",7217,20140817132039,553,0.239232957363129
"2323",3251,20140811163811,664,0.238879203796387
"2324",2169,20140817145802,10503,0.238801836967468
"2325",4876,20140811121338,3790,0.237812235951424
"2326",1567,20140811115008,11011,0.237659215927124
"2327",3956,20140811164543,3293,0.236870408058167
"2328",6053,20140817134247,9110,0.236570551991463
"2329",3076,20140817115241,9194,0.235853999853134
"2330",4056,20140817110834,10862,0.23582461476326
"2331",5088,20140817112227,9604,0.235692098736763
"2332",6767,20140811102724,4962,0.235603451728821
"2333",928,20140817131637,10503,0.234692484140396
"2334",5825,20140817142457,7244,0.233508870005608
"2335",689,20140811174908,8986,0.233275771141052
"2336",7419,20140811101319,9685,0.233275413513184
"2337",9916,20140811150129,12,0.233099669218063
"2338",4024,20140817111517,10813,0.231862530112267
"2339",842,20140817150556,6270,0.231607690453529
"2340",4797,20140817162712,10501,0.2300024330616
"2341",7791,20140817130738,9135,0.229941248893738
"2342",6577,20140817190251,553,0.22964808344841
"2343",1510,20140811145507,4549,0.229005575180054
"2344",3662,20140811174719,5669,0.228894352912903
"2345",5411,20140811161250,9588,0.228376835584641
"2346",3511,20140817150908,3864,0.228355288505554
"2347",7525,20140817124114,10503,0.228039741516113
"2348",5005,20140811130306,8860,0.228027254343033
"2349",6779,20140811113736,10503,0.227712109684944
"2350",8199,20140817143834,553,0.227650612592697
"2351",5072,20140811153241,6472,0.227105900645256
"2352",5220,20140817115403,8066,0.226918920874596
"2353",5985,20140811110033,1622,0.226691350340843
"2354",6162,20140811134911,10490,0.226558089256287
"2355",6902,20140811113252,7483,0.226393714547157
"2356",6591,20140811102949,3028,0.22561226785183
"2357",6234,20140811184710,10490,0.224924698472023
"2358",623,20140811182415,26,0.224757671356201
"2359",8172,20140811171610,3452,0.224634647369385
"2360",5037,20140817150315,7913,0.224412471055984
"2361",7043,20140817171409,7978,0.224383383989334
"2362",9002,20140811100134,5331,0.224272504448891
"2363",9030,20140811142402,9337,0.223742634057999
"2364",8093,20140817130240,7330,0.223436623811722
"2365",1564,20140811111824,1857,0.223427310585976
"2366",2429,20140811180858,9211,0.222636163234711
"2367",1376,20140811194602,8066,0.221424639225006
"2368",3397,20140811162219,5295,0.221316382288933
"2369",7320,20140817140956,9845,0.219779387116432
"2370",8438,20140811152348,6367,0.21971195936203
"2371",4859,20140811110916,8860,0.219610825181007
"2372",1291,20140811112631,3771,0.218460246920586
"2373",6771,20140811193052,10541,0.21793258190155
"2374",9051,20140817124816,4393,0.217104747891426
"2375",988,20140811152532,7196,0.216884687542915
"2376",1290,20140817104339,9166,0.216021671891212
"2377",2584,20140811152236,4962,0.215924769639969
"2378",9441,20140817125745,11635,0.215616717934608
"2379",8439,20140817153305,9553,0.215279310941696
"2380",7940,20140817143903,9118,0.214561760425568
"2381",9092,20140817103502,5618,0.213614732027054
"2382",4316,20140811124401,1765,0.213421165943146
"2383",5714,20140811111912,9604,0.213223844766617
"2384",5938,20140817153858,4671,0.212862104177475
"2385",1183,20140817171711,18,0.212833508849144
"2386",9410,20140811105225,4937,0.212340816855431
"2387",60,20140817114029,10503,0.212330728769302
"2388",2439,20140811111742,3773,0.21208181977272
"2389",4921,20140811181735,10503,0.211972877383232
"2390",9703,20140811162713,8467,0.211700841784477
"2391",1195,20140811104828,8860,0.211337432265282
"2392",1545,20140817155446,740,0.211113959550858
"2393",5464,20140817102142,11646,0.210894897580147
"2394",1672,20140817122001,9303,0.210358619689941
