USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING
5394,02,01,1,02,07
7112,02,01,1,02,07
8350,02,06,0,01,05
6822,02,01,1,02,07
1994,03,03,0,01,09
7972,02,07,0,01,05
1426,03,06,0,01,02
3737,02,01,0,01,05
7367,03,03,0,01,09
1120,02,01,1,02,07
7448,02,01,1,01,06
9936,01,05,0,01,10
2859,02,06,0,01,03
8542,02,02,0,01,05
4412,02,01,1,02,07
2467,02,06,0,01,05
4391,03,05,0,01,06
2946,02,01,0,01,03
1792,03,01,0,01,06
6324,01,06,0,01,01
4237,03,01,0,01,07
5598,02,01,1,02,07
7532,02,01,1,02,02
4892,02,01,1,02,02
12,02,06,0,01,05
8511,02,02,0,01,05
1040,03,03,0,01,09
1327,02,01,1,02,02
5182,02,01,0,01,05
9461,03,03,0,01,09
6742,02,01,0,01,05
8510,02,01,1,02,07
432,02,06,0,01,05
5215,02,06,0,01,05
4855,02,01,1,02,07
4732,02,01,1,02,02
857,01,01,0,02,02
2111,02,06,0,01,05
1267,03,03,0,01,09
8552,02,07,0,02,08
5829,03,04,0,01,01
3457,02,01,1,02,07
8365,03,05,0,01,06
4771,02,02,0,01,05
1815,01,02,1,01,05
7901,03,03,0,01,09
5115,02,01,1,02,07
9440,02,01,1,02,07
2835,02,02,0,01,05
9859,02,02,0,01,05
565,02,06,0,01,05
5792,02,01,1,02,07
1511,03,03,0,01,09
8926,02,06,0,01,05
9696,02,02,0,01,05
5179,02,02,0,01,05
26,02,03,0,01,09
2851,02,01,1,02,07
6619,02,01,1,02,02
2207,03,03,0,01,09
2014,02,01,1,02,02
3321,02,01,1,02,07
4567,02,01,1,02,07
6494,03,03,0,01,09
4765,01,02,0,01,07
3064,02,04,0,01,05
8829,03,03,0,01,09
6318,03,04,0,01,04
4558,03,03,0,01,09
9791,02,03,0,01,06
7656,03,05,0,01,07
692,02,06,0,01,05
6029,02,06,0,01,06
4217,01,02,1,01,05
6208,02,01,1,02,02
3587,02,01,1,02,07
4189,02,01,1,02,02
9840,02,01,1,02,07
7645,02,06,0,01,05
1424,02,02,0,01,05
1156,02,02,0,01,05
4432,02,06,0,01,05
875,02,01,1,02,07
5216,02,06,0,01,01
6885,02,01,0,01,05
8343,02,01,1,02,07
749,03,04,0,01,03
3425,02,02,0,01,05
9093,02,01,1,02,07
4402,02,06,0,01,05
201,02,06,0,01,05
1605,02,01,1,02,02
6459,02,06,0,01,05
9845,03,03,0,01,09
9853,02,01,1,02,07
7606,03,01,0,01,06
6162,02,01,1,02,07
3355,02,01,0,01,05
2779,02,03,1,02,08
8505,02,02,0,01,06
4794,03,05,0,01,10
9556,03,03,0,01,09
1848,02,01,1,02,02
9525,02,01,1,02,07
5521,02,06,0,01,05
7568,03,06,0,01,04
7823,01,02,1,01,05
1447,02,01,1,02,07
5304,02,03,1,02,08
4812,03,06,0,01,07
15,03,02,0,01,01
7607,03,01,0,01,06
3788,03,01,0,01,06
3080,02,01,0,01,05
7336,02,01,0,01,05
7029,02,01,1,02,07
309,03,03,0,01,09
8852,01,02,1,02,07
9016,02,02,0,01,05
2392,02,01,1,02,02
5358,03,03,0,01,09
5063,02,02,1,02,08
4382,02,06,0,01,06
3569,03,01,0,01,06
1191,02,01,0,01,05
1651,02,01,1,02,07
9748,02,01,1,02,07
3933,02,01,1,02,02
885,02,01,1,02,02
6239,02,06,0,01,05
1955,02,06,0,01,05
1779,03,03,0,01,09
2215,01,02,1,01,05
6088,02,01,0,01,05
7211,02,06,0,01,05
6774,01,02,1,01,05
444,01,02,1,01,05
6045,02,01,1,02,07
8553,02,06,0,01,05
8280,02,01,1,02,07
1805,03,02,0,01,01
7034,01,02,1,01,05
6086,02,01,0,01,05
855,02,01,1,02,07
7721,01,02,1,01,05
7231,02,02,0,01,05
6140,02,01,1,02,02
1969,03,04,0,01,06
6799,02,01,1,02,02
5405,02,01,1,02,02
4130,01,06,0,01,04
7948,02,06,0,01,02
2557,02,01,1,02,07
6771,02,06,0,01,05
5112,02,01,1,02,02
7942,03,06,0,01,03
7206,01,05,0,01,03
5657,02,01,1,02,07
7714,02,06,0,01,05
8870,03,01,0,01,06
7183,03,03,0,01,09
2512,02,01,1,02,02
2183,02,01,1,02,02
5530,02,02,0,01,05
3883,02,01,1,02,07
9864,01,02,1,01,05
5337,02,01,1,02,02
5034,02,06,0,01,05
2177,02,01,1,02,07
4328,01,04,0,01,03
3822,02,06,0,01,05
6478,02,01,1,02,02
8788,03,03,0,01,09
8198,02,02,0,01,05
4510,01,05,0,01,03
6158,02,02,0,02,04
6652,03,03,0,01,09
417,02,02,0,01,05
2472,03,03,0,01,09
8258,02,01,1,02,07
3757,01,02,1,01,05
9816,02,07,0,02,08
1578,02,01,0,01,05
9677,01,02,0,01,08
1915,02,01,1,02,07
4866,03,03,0,01,09
7018,02,01,0,01,05
7895,03,05,0,01,06
1985,02,06,0,01,05
5217,02,01,1,02,02
9401,02,01,1,02,02
7208,01,02,0,01,05
1264,01,05,0,01,05
3250,02,03,0,01,10
4950,03,03,0,01,03
7923,01,02,1,01,05
4571,03,03,0,01,09
8071,03,03,0,01,09
8139,02,03,0,01,09
5946,03,03,0,01,09
4587,02,01,1,02,07
4543,02,02,0,01,07
9398,01,02,1,01,05
666,02,01,1,02,07
7939,02,03,1,02,08
7408,03,03,0,01,09
2760,02,01,1,02,07
8900,03,03,0,01,09
9372,02,01,0,01,05
7877,03,03,0,01,09
3625,03,04,0,01,06
3988,01,01,0,01,10
5693,02,02,0,01,05
4105,01,01,0,01,04
9707,01,02,1,01,05
8833,02,01,1,02,07
9668,02,01,1,02,07
4624,02,02,0,01,05
194,03,03,0,01,09
4948,03,06,0,01,02
7163,01,02,1,01,05
4331,02,02,0,01,05
9079,03,01,0,01,05
7814,02,02,0,02,04
5512,02,01,1,02,07
6244,02,01,0,01,07
6896,02,01,1,02,07
6346,03,06,0,01,06
8457,02,01,1,02,07
6805,02,02,0,01,05
7235,02,02,0,01,05
8779,02,07,0,02,08
892,02,01,1,02,07
7003,02,04,0,01,06
159,03,03,0,01,09
3744,02,06,0,01,05
7153,02,02,0,01,06
6376,02,01,1,02,07
6870,02,02,0,01,05
6320,02,06,0,01,05
8781,02,01,1,02,02
2204,03,01,0,01,05
3117,02,02,0,01,05
6507,01,02,1,01,05
2497,03,03,0,01,09
5007,02,01,1,02,07
3004,02,03,1,02,08
7060,03,03,0,01,09
8157,02,01,1,02,07
872,01,06,0,01,03
3623,02,01,1,02,07
1326,02,06,0,01,05
6534,02,06,0,01,05
7372,02,04,0,01,01
3330,02,01,1,02,02
4867,03,01,0,01,05
7351,03,04,0,01,10
9333,02,01,0,01,09
5444,02,02,0,01,05
4965,02,01,1,02,02
62,02,01,1,02,07
9239,02,02,0,01,02
1201,03,03,0,01,09
8780,02,01,1,02,07
7783,02,01,1,02,07
1946,02,06,0,01,05
8308,01,01,1,02,01
8632,02,03,1,02,08
953,02,06,0,01,05
5692,02,01,1,02,02
9221,01,02,1,01,05
6404,02,04,0,02,02
6187,01,04,1,02,07
4858,02,01,1,02,07
9323,02,01,1,02,07
9355,01,04,1,02,07
4616,02,06,0,01,05
3833,02,01,0,01,05
5714,02,01,1,02,07
675,02,01,1,02,07
8508,02,01,1,02,02
9892,02,06,0,01,05
5052,02,06,0,01,05
9297,02,01,1,02,07
164,01,01,1,02,01
5236,02,01,1,02,07
5194,03,03,0,01,10
4917,01,04,0,01,06
1923,02,01,1,02,02
23,03,03,0,01,09
6672,03,03,0,01,09
3955,02,01,1,02,02
844,03,03,0,01,09
9626,02,06,0,01,05
4860,02,06,0,01,05
1168,02,01,1,02,07
8333,03,03,0,01,09
1351,03,01,0,01,06
2693,03,05,0,01,05
325,02,01,1,02,07
5008,01,02,1,02,04
5198,02,01,1,02,02
9747,03,05,0,01,05
4843,02,02,0,01,05
754,02,06,0,01,05
9267,02,01,1,02,02
9208,03,03,0,01,09
3495,03,05,0,01,08
2093,02,02,0,01,05
1254,02,02,0,01,06
1475,03,03,0,01,09
1948,02,02,0,01,05
2090,02,01,1,02,07
772,02,01,1,01,06
7001,02,06,0,01,05
8460,03,04,0,01,06
4335,03,01,0,01,10
8328,03,02,0,01,09
1251,02,01,1,02,07
1550,02,06,0,01,05
3585,02,03,1,02,08
7265,02,04,0,01,08
362,03,03,0,01,09
794,01,02,1,01,05
3541,02,01,1,02,02
1436,03,01,0,01,06
6293,01,05,0,01,02
8067,02,01,1,02,07
1977,02,01,1,02,02
8966,02,01,1,02,02
695,01,02,0,01,06
9474,03,06,0,01,02
8958,02,01,1,02,02
7303,03,03,0,01,09
8401,02,04,0,01,06
6819,02,04,0,01,04
7080,03,02,0,01,05
5408,01,02,1,01,05
9441,02,01,1,02,07
7742,02,06,0,01,05
1758,02,01,1,02,02
6620,02,01,1,02,07
3795,01,02,1,01,05
1195,02,01,1,02,07
8857,02,01,1,02,07
7632,02,06,0,01,05
1202,03,04,0,01,07
8606,01,02,0,01,06
3959,02,03,1,02,08
8933,02,01,1,02,07
6700,03,06,0,01,03
1080,03,03,0,01,09
5732,02,01,1,02,07
4095,02,01,1,02,07
8961,02,03,1,02,08
3477,03,03,0,01,09
2482,03,03,0,01,09
9443,02,06,0,01,05
7165,01,05,0,01,01
1358,02,01,1,02,02
3023,02,07,0,02,08
8936,02,06,0,01,05
4671,02,01,1,02,07
8083,02,01,1,02,02
4610,02,01,1,02,07
7338,02,06,0,01,05
7203,02,05,0,01,06
4343,02,01,1,02,07
2529,03,03,0,01,09
3839,02,06,0,01,05
1076,02,06,0,01,05
824,02,01,1,02,07
9071,02,01,1,02,07
2727,02,06,0,01,05
9819,02,02,0,01,05
4211,03,05,0,01,05
4516,01,02,0,01,06
4767,02,06,0,01,05
7952,02,01,1,02,02
4474,03,03,0,01,09
5202,01,02,1,02,04
3900,02,03,1,02,08
8669,03,02,0,01,07
8518,02,07,0,02,08
2464,02,02,0,01,10
9088,03,03,0,01,09
2553,02,01,1,02,02
8661,02,01,1,02,07
8561,02,01,1,02,07
5447,02,03,0,01,01
3725,03,03,0,01,09
2623,02,01,1,02,07
8695,01,02,1,01,05
9662,02,04,0,01,10
2748,02,06,0,01,06
7946,01,04,0,01,06
612,03,01,0,01,04
6967,02,01,1,02,02
638,03,03,0,01,09
979,02,05,0,01,02
7640,03,03,0,01,09
5599,02,01,1,02,07
626,01,02,1,01,05
2635,02,06,0,01,05
9878,02,01,1,02,07
3702,03,03,0,01,09
7683,03,01,0,01,01
664,01,02,1,01,05
5637,03,01,0,01,06
4816,02,02,0,01,05
8493,01,02,1,01,05
5791,02,01,1,02,07
6342,02,01,1,02,07
4376,02,01,1,02,02
5673,02,01,1,02,07
3300,02,06,0,01,05
5153,02,01,1,02,07
7800,01,01,0,01,02
3053,02,03,1,02,08
8200,02,01,1,02,07
2522,02,01,1,02,02
6767,02,06,0,01,05
941,02,01,1,02,07
1378,03,03,0,01,09
6388,02,03,0,01,10
8476,03,03,0,01,09
5495,01,02,1,01,05
8107,02,01,1,02,07
1612,02,02,0,01,05
9612,02,01,1,02,02
8130,01,02,1,01,05
6327,02,06,0,01,05
5842,02,02,0,01,05
3540,02,01,1,02,07
1275,02,05,0,01,06
187,02,04,0,02,05
1767,02,06,0,01,10
9544,02,01,1,02,07
6919,02,01,1,02,07
7019,02,01,1,02,07
9197,02,06,0,01,05
7027,02,06,0,01,05
5155,02,01,1,02,02
3525,03,03,0,01,09
1874,02,01,1,01,06
5245,01,02,1,01,05
5802,02,01,1,02,07
4538,01,06,0,01,02
5282,02,01,1,02,07
3740,02,04,0,01,05
2273,02,05,0,01,02
3338,03,03,0,01,09
8319,02,01,1,02,07
1339,01,02,0,01,05
3303,03,03,0,01,09
5895,03,03,0,01,05
2823,02,01,1,02,02
5878,01,02,1,01,05
6302,03,03,0,01,09
7313,03,05,0,01,07
9572,02,04,0,01,06
5067,01,02,1,02,04
455,01,01,1,02,01
7383,02,01,1,02,07
2911,02,01,1,02,07
5252,02,01,1,02,07
4390,03,03,0,01,09
1193,02,01,0,01,05
6859,02,01,1,02,07
3670,02,01,1,02,02
2961,03,06,0,01,01
1764,01,03,0,01,02
6954,02,01,1,02,02
5481,02,07,0,02,08
8247,02,01,1,02,07
8391,03,03,0,01,09
584,02,01,1,02,07
5864,01,05,0,01,09
7204,01,06,0,01,01
9288,03,03,0,01,09
2405,03,03,0,01,09
7169,02,06,0,01,05
2447,01,03,0,01,03
735,03,03,0,01,09
6593,02,01,1,02,02
5799,03,05,0,01,07
3328,01,02,1,01,05
3347,03,03,0,01,09
2734,01,02,1,01,05
4693,03,03,0,01,09
8537,02,05,0,01,03
3829,01,01,0,01,03
5349,02,01,0,01,03
3923,03,03,0,01,09
1232,02,01,1,02,07
7554,02,02,0,01,05
2956,02,06,0,01,05
8526,03,03,0,01,09
4248,03,03,0,01,09
6077,02,01,1,02,02
4625,02,06,0,01,05
5976,03,03,0,01,09
9354,02,01,1,02,07
5051,02,01,1,02,07
2048,02,01,1,02,07
3672,03,06,0,01,08
3326,03,03,0,01,09
9335,02,01,1,02,02
8543,01,01,0,01,07
848,02,01,1,02,07
2864,03,03,0,01,09
4911,02,06,0,01,05
5698,02,03,0,01,01
2549,02,01,1,02,02
5298,02,02,0,01,05
6389,01,02,1,02,04
3035,02,04,0,01,01
3340,03,04,0,01,05
6670,02,05,0,01,02
2740,02,01,1,02,07
4268,02,04,0,01,10
9081,02,06,0,01,05
919,02,01,1,02,07
7669,01,04,0,01,05
3043,01,01,0,01,04
7864,02,06,0,01,05
1160,02,04,0,01,09
3676,02,01,1,02,02
4853,02,01,1,02,07
6735,02,01,1,02,02
1869,03,03,0,01,09
5502,02,01,1,02,07
2299,01,02,0,01,06
3932,02,02,0,02,01
8736,02,02,0,01,05
6763,03,04,0,01,01
1240,03,01,0,01,06
2543,02,06,0,01,05
8903,03,03,0,01,09
5602,03,05,0,01,06
9765,02,02,0,01,01
9871,02,01,1,02,07
359,03,03,0,01,09
156,02,06,0,01,05
5125,02,04,0,01,06
9642,03,03,0,01,09
3708,02,01,1,02,07
1709,03,03,0,01,09
3332,02,01,1,02,02
7297,01,05,0,01,08
9663,02,01,0,01,09
9241,02,01,1,02,07
6096,03,01,0,01,02
8011,02,01,1,02,02
2190,02,01,1,02,07
7246,01,02,0,01,06
9253,02,01,1,02,07
3908,03,03,0,01,09
9181,03,03,0,01,09
8225,02,01,1,02,02
2916,03,01,0,01,02
3794,02,01,1,02,02
653,03,03,0,01,09
9804,03,06,0,01,08
4585,02,01,1,02,02
501,02,01,1,02,07
4547,02,01,1,02,07
5561,02,06,0,01,05
283,02,03,0,01,02
1246,03,06,0,01,07
7815,01,02,1,01,05
5100,02,01,1,02,07
9911,02,01,1,02,07
9752,02,01,1,02,07
370,02,02,0,01,04
9085,03,03,0,01,09
7759,03,05,0,01,04
5638,02,01,1,02,07
6809,03,03,0,01,09
914,03,03,0,01,09
627,02,01,1,02,07
9133,02,04,0,01,02
6716,03,06,0,01,01
5122,02,01,1,02,07
3602,02,01,1,02,02
3518,02,01,1,02,07
3618,02,01,1,02,07
507,02,06,0,01,06
3559,02,02,0,01,07
7900,02,01,1,02,02
2210,02,01,1,02,07
7456,02,06,0,01,05
8434,02,01,1,02,07
707,02,06,0,01,05
3866,02,02,0,01,05
5498,02,01,1,02,02
1077,02,01,1,02,07
4751,02,01,0,01,10
2471,02,01,1,02,02
4641,02,06,0,01,05
990,02,01,1,02,07
293,02,01,0,01,05
6016,01,02,1,02,04
135,02,01,1,02,07
5229,03,03,0,01,09
6664,02,06,0,01,05
4223,03,06,0,01,07
6950,02,01,1,02,07
1108,02,06,0,01,05
8012,02,01,1,02,02
2367,03,03,0,01,09
5402,01,02,1,01,05
4590,02,06,0,01,05
5748,02,01,0,01,05
8656,02,01,1,02,02
3501,02,06,0,01,05
5810,02,04,0,01,05
7859,01,05,0,01,01
9849,02,01,1,02,02
6181,02,01,1,02,07
6817,01,03,0,01,09
4936,01,02,0,01,05
7905,03,05,0,01,01
9470,02,03,1,02,08
5565,03,03,0,01,09
5426,02,01,1,02,02
2813,01,02,0,01,05
3294,03,03,0,01,09
679,03,01,0,01,06
1296,02,01,1,02,07
6521,02,01,0,01,05
2300,02,01,1,02,07
1199,02,06,0,01,05
7603,02,05,0,01,04
4414,03,03,0,01,09
4405,02,01,1,02,07
2423,03,01,0,01,10
6046,02,02,0,01,05
9220,02,01,1,02,02
2025,01,02,1,01,05
5816,01,02,1,01,05
3224,03,01,0,01,07
6738,03,02,0,01,09
9727,03,01,0,01,02
647,01,03,0,01,10
88,01,03,0,01,01
1316,02,01,1,02,07
5253,01,06,0,01,07
4194,02,01,1,02,07
4227,02,04,0,01,05
3998,03,03,0,01,09
7926,02,02,0,01,05
2907,02,04,0,01,02
4183,02,05,0,01,01
2271,02,03,0,01,10
8724,01,06,0,01,07
7005,02,01,1,02,07
2939,02,06,0,01,05
483,03,02,0,01,07
6976,01,05,0,01,03
9900,02,01,0,01,05
7073,03,03,0,01,09
7548,03,03,0,01,09
4487,03,03,0,01,09
6698,03,03,0,01,03
2288,03,03,0,01,09
3521,02,01,0,01,06
5255,02,01,0,01,08
8831,01,02,1,01,05
2235,02,01,1,02,07
2278,03,03,0,01,09
3107,02,02,0,01,05
3742,03,03,0,01,09
1974,02,01,1,02,02
4820,03,03,0,01,09
9497,02,04,0,01,07
6537,01,01,0,01,03
396,03,06,0,01,09
539,02,01,1,02,07
9658,01,01,0,01,02
6353,01,01,1,02,01
3162,01,01,0,01,01
2621,02,01,1,02,07
9910,02,06,0,01,05
502,02,06,0,01,05
3011,02,06,0,01,05
4205,02,01,1,02,07
9574,02,01,0,01,09
3412,02,01,1,02,07
5230,02,01,1,02,02
4565,02,06,0,01,05
7115,01,02,0,01,01
7849,01,04,0,01,09
429,03,03,0,01,09
2938,01,06,0,01,05
9833,02,01,1,02,07
2599,03,01,0,01,03
4145,02,01,1,02,07
8763,02,01,0,01,05
4780,02,01,1,02,07
9140,03,03,0,01,09
2487,03,03,0,01,09
6740,02,02,1,02,02
353,02,01,1,02,02
4620,02,01,1,02,07
9263,02,01,0,01,05
6517,02,06,0,01,05
7745,02,01,1,02,02
5533,03,03,0,01,09
3680,02,01,1,02,07
1348,02,03,1,02,08
8809,02,01,1,02,02
2883,03,03,0,01,09
5570,02,01,1,02,07
2240,02,01,1,02,02
7899,02,01,1,02,07
131,01,02,1,01,05
6989,03,02,0,01,07
4260,02,01,1,02,02
8412,02,06,0,01,06
7180,02,06,0,01,05
1286,03,03,0,01,09
7787,01,01,1,02,01
1058,03,03,0,01,09
4282,03,03,0,01,09
5758,03,06,0,01,05
1834,01,06,0,01,02
6201,02,01,1,02,02
2908,02,01,0,01,09
9920,01,06,0,01,07
6934,02,01,1,02,07
2799,02,01,1,02,02
4559,01,05,0,01,07
3168,02,06,0,01,05
9529,01,04,0,01,07
2113,02,01,1,02,07
9913,02,04,0,02,02
7446,03,03,0,01,09
2957,03,03,0,01,09
5359,01,02,1,01,05
2723,02,02,0,01,05
463,02,01,1,02,02
6332,03,03,0,01,09
9887,03,03,0,01,09
9196,02,01,0,01,07
8625,02,02,0,01,08
8226,02,01,0,01,05
4184,02,05,0,01,04
8681,02,07,0,02,08
776,02,01,1,02,02
2420,02,01,1,02,02
2343,02,01,1,02,02
8246,02,01,1,02,07
4760,02,01,1,02,07
9654,02,06,0,01,05
4070,03,03,0,01,09
9302,01,06,0,01,03
4905,03,05,0,01,01
5003,03,03,0,01,09
8528,03,04,0,01,03
1094,01,05,0,01,06
6729,02,03,0,01,08
5919,02,02,0,01,05
9589,02,01,0,01,05
2701,02,01,0,01,04
2438,02,02,0,01,05
8860,01,04,0,01,06
1933,01,05,0,01,03
851,02,02,0,01,05
7443,02,01,1,02,07
7958,03,03,0,01,09
5713,02,01,1,02,07
3627,02,01,1,02,02
4907,02,01,1,02,07
4916,03,03,0,01,09
2508,02,01,1,02,02
8596,02,01,1,02,02
8716,03,01,0,01,07
5614,01,05,0,01,05
9653,03,03,0,01,09
1435,01,02,1,01,05
9769,02,01,1,02,02
1471,02,01,1,02,07
8010,03,03,0,01,09
8052,02,06,0,01,05
5165,01,02,1,01,05
3405,03,03,0,01,02
6095,03,03,0,01,09
4245,02,01,1,02,07
5095,02,04,0,01,09
2798,03,03,0,01,07
8125,02,02,0,01,05
4494,02,01,1,02,02
6129,02,01,1,02,07
5659,02,03,0,01,10
5386,03,03,0,01,09
8983,03,03,0,01,09
153,03,05,0,01,10
3473,02,01,1,02,07
7935,03,01,0,01,08
2702,02,06,0,01,06
2920,03,03,0,01,09
5745,03,03,0,01,09
4171,02,01,0,01,07
6222,01,04,0,01,03
2047,03,06,0,01,02
1356,02,02,0,01,05
5149,02,03,0,01,07
2043,02,05,0,01,01
7621,01,02,0,01,05
469,02,03,0,01,09
5540,01,02,0,01,09
5479,02,01,0,01,10
1970,03,03,0,01,03
3919,03,01,0,01,06
8297,02,01,1,02,02
1015,02,04,0,01,06
2668,02,06,0,01,05
7174,02,06,0,01,05
9405,01,05,0,01,05
4570,03,01,0,01,06
7807,02,01,1,02,07
5483,02,04,0,01,06
8573,01,06,0,01,07
1816,03,04,0,01,06
5557,02,01,1,02,07
967,02,01,1,02,07
452,02,02,0,01,06
1785,02,06,0,01,05
6848,02,01,1,02,02
8981,02,01,1,02,02
1074,01,03,0,01,05
5104,01,02,1,01,05
9211,02,05,0,01,05
5285,01,02,1,01,05
8375,03,03,0,01,09
9889,03,03,0,01,09
7837,01,02,1,01,05
6421,03,03,0,01,09
2905,03,03,0,01,09
1579,02,01,1,02,07
7821,02,01,0,01,05
3258,02,01,1,02,02
6415,02,02,0,01,05
4170,02,01,1,02,07
6699,03,01,0,01,05
766,02,01,1,02,02
6703,01,02,1,01,05
77,02,01,1,02,02
9126,02,01,1,02,02
9531,02,01,1,02,07
4980,02,06,0,01,05
7813,01,06,0,01,01
2756,02,02,0,01,03
6042,01,02,1,01,05
7655,02,01,1,02,07
837,02,02,0,01,06
2311,02,06,0,01,05
2128,02,01,1,02,07
2757,01,03,0,01,05
3888,02,03,1,02,08
5157,02,01,1,02,02
3856,01,02,0,01,08
7145,02,05,0,01,02
1712,02,01,1,02,07
9817,03,01,0,01,06
3081,02,01,1,02,07
1747,03,03,0,01,09
5544,01,05,0,01,03
3290,02,06,0,01,08
1085,01,01,1,02,01
5579,01,02,0,01,05
8055,02,01,0,01,05
6628,03,02,0,01,05
5335,02,01,1,02,02
3371,03,03,0,01,09
1175,02,04,0,01,06
6944,02,03,1,02,08
2035,01,02,1,02,04
4262,03,04,0,01,09
6234,02,06,0,01,05
7242,02,01,1,02,02
3448,01,02,0,01,05
363,02,01,1,02,07
8420,03,06,0,01,05
5740,01,05,0,01,06
3679,02,01,1,02,07
9439,03,03,0,01,09
3530,02,01,1,02,02
1162,03,03,0,01,09
4129,03,03,0,01,09
2661,01,02,0,01,06
3535,02,02,0,01,02
2462,02,06,0,01,02
2601,02,04,0,01,06
5169,01,04,0,01,08
1463,03,03,0,01,09
228,01,05,0,01,06
3489,02,06,0,01,05
9137,01,03,0,01,02
8326,01,05,0,01,09
5781,03,03,0,01,09
7374,01,03,0,01,07
9622,02,05,0,01,10
3039,01,05,0,01,06
7749,03,03,0,01,09
5516,02,01,1,02,07
6918,01,01,1,02,01
7031,02,03,1,02,08
7090,03,01,0,01,04
3465,02,01,1,02,07
2818,02,01,1,02,07
7991,01,02,0,01,05
188,02,01,1,02,07
789,03,03,0,01,09
9630,02,01,1,02,07
800,02,01,1,02,07
3176,02,06,0,01,05
6930,02,01,1,02,07
5752,02,01,0,01,04
3657,02,01,1,02,07
7290,02,01,1,02,02
5273,02,01,1,02,07
6979,03,06,0,01,10
1906,02,01,1,02,07
6941,01,05,0,01,06
3314,03,03,0,01,09
3151,02,01,0,01,05
474,03,04,0,01,07
2231,01,02,1,01,05
5957,02,01,1,02,07
2243,03,03,0,01,09
1234,03,03,0,01,09
371,02,01,1,02,07
9633,03,03,0,01,09
5166,01,02,0,01,01
6921,02,06,0,01,04
6123,03,03,0,01,09
1328,02,06,0,01,05
8123,01,02,0,01,05
8557,02,02,0,01,05
5450,02,01,1,02,02
2358,02,01,1,02,07
4068,03,05,0,01,08
2452,02,01,1,02,07
4805,02,02,0,01,05
5418,03,03,0,01,09
5374,02,01,1,02,02
8670,03,01,0,01,03
4072,02,01,1,02,02
4182,02,06,0,01,05
223,02,02,0,01,05
4353,02,04,0,01,06
70,02,01,1,02,07
8575,02,06,0,01,05
6615,03,03,0,01,08
9214,02,01,0,01,05
703,02,06,0,01,05
4865,02,01,1,02,02
1521,02,01,1,02,07
1099,02,06,0,01,08
5777,01,02,1,01,05
4169,02,01,1,02,02
2713,03,06,0,01,09
5606,01,04,0,01,04
7715,02,01,1,02,07
6845,03,03,0,01,09
1893,01,01,0,01,09
3015,02,05,0,01,02
7580,02,01,1,02,07
5974,02,01,1,02,02
9213,02,01,1,02,02
1043,02,01,1,02,02
1488,03,03,0,01,09
8731,01,02,1,01,05
6712,02,02,0,01,05
9701,02,05,0,01,01
24,02,02,0,01,05
3055,02,01,1,02,02
7436,02,01,1,02,02
8821,02,01,1,02,07
3416,02,01,1,02,07
6252,02,01,1,02,07
2688,01,05,0,01,07
1017,03,03,0,01,09
1273,02,01,1,02,02
9224,01,01,0,01,04
4485,02,04,0,01,06
3716,02,01,0,01,01
8668,03,05,0,01,05
6396,02,02,0,01,09
4511,01,04,0,01,02
6121,02,02,0,01,10
339,01,04,0,01,04
1692,02,03,0,01,01
4893,01,01,0,01,03
140,03,04,0,01,02
5120,02,02,0,01,07
3026,03,05,0,01,03
2545,01,01,0,01,08
7120,03,01,0,01,09
4231,02,03,0,01,02
3335,02,01,0,01,10
7727,01,02,1,02,04
2236,02,03,0,01,10
1295,02,07,0,02,08
8160,01,04,0,01,07
515,02,01,1,02,07
6343,01,02,1,01,05
4236,03,06,0,01,10
1272,02,01,1,02,07
6531,03,01,0,01,06
8541,03,03,0,01,09
655,02,01,1,02,02
8917,02,06,0,01,05
3928,03,02,0,01,01
2641,02,01,1,02,02
9893,02,01,0,01,05
4879,02,07,0,02,08
3995,02,01,1,02,07
7696,02,01,1,02,07
9550,03,02,0,01,03
5,03,03,0,01,09
6572,02,01,1,02,07
6984,01,01,0,01,01
6472,01,02,0,01,01
3596,03,03,0,01,09
7619,02,02,0,01,05
663,02,01,0,01,03
9391,03,03,0,01,09
4229,02,03,0,01,06
7116,02,01,0,01,04
5315,02,01,1,02,07
6474,02,01,1,02,07
7401,02,01,1,02,07
9554,02,06,0,01,05
9386,03,03,0,01,09
4906,01,05,0,01,04
7132,03,06,0,01,03
7732,02,01,1,02,07
1898,03,01,0,01,05
7150,02,01,1,02,07
1260,03,04,0,01,08
9908,02,01,1,02,02
6563,02,01,0,01,04
7048,02,01,1,02,02
2640,03,03,0,01,09
2631,02,01,1,02,07
625,02,01,1,02,07
8278,02,01,1,02,02
8980,02,01,1,02,07
5311,02,02,0,01,05
4001,02,01,0,01,01
5536,02,02,0,01,05
6688,02,01,1,02,07
7660,03,03,0,01,09
5284,03,01,0,01,06
110,01,02,0,01,05
3507,02,01,0,01,04
8187,02,06,0,01,05
437,03,03,0,01,09
6331,03,03,0,01,09
7738,02,01,1,02,07
3884,02,01,1,02,02
5662,01,06,0,01,08
8837,02,01,1,02,07
1745,03,06,0,01,06
8284,02,03,1,02,08
5456,02,01,0,01,08
7835,03,03,0,01,09
7225,02,01,1,02,02
4349,03,03,0,01,09
1802,03,03,0,01,09
2516,03,01,0,01,06
9832,02,01,1,02,07
3242,03,01,0,01,05
99,01,02,1,01,05
6456,03,03,0,01,09
5399,01,02,1,01,05
1196,02,01,1,02,07
8161,03,03,0,01,09
